slot,scene_uid,cluster,robot,family,placement,direction,method,repeat,planner_feasible,physical_run,quality_completed,execution_completed,T_init,T_opt,status,total_plan_wall_s,shared_graph_statistics,endpoint_closure_error_rad,planning_cost_scope,quality_completion_time_s,raw_motion_completion_time_s,T_smooth,T_retime,T_validate,initialization_success,initialization_residual_evaluations,initialization_nodes,tb_dual_continuation_calls,solver_return_status,checkpoint_selected,feasible_checkpoint_count,optimizer_native_status,optimizer_elapsed_s,optimizer_stop_at_budget,optimizer_elapsed_beyond_30s,shared_initial_sha256,first_legal_path_s,active_control_count,selected_path_available_s,adopted_updates,dense_min_clearance_m,transitions_actually_modified,predicted_execution_s,simulated_completion_time_s,elapsed_until_stop_s,simulation_wall_s,valid_coverage_fraction,raw_coverage_fraction,max_hole_diameter_upper_bound_m,max_along_scan_gap_m,collision_steps,velocity_utilization_max,acceleration_utilization_max,tracking_error_max_rad,torque_saturation_fraction,torque_requested_utilization_max,velocity_exceed_duration_s,acceleration_exceed_duration_s,scan_duration_s,transition_duration_s,settling_duration_s,sample_state_dt_s,physical_extrema_dt_s,acceleration_rms_rad_s2,jerk_rms_rad_s3,hole_measurement,standoff_m_p95,standoff_m_max,standoff_m_min,center_error_m_p95,center_error_m_max,center_error_m_min,incidence_rad_p95,incidence_rad_max,incidence_rad_min,line_error_rad_p95,line_error_rad_max,line_error_rad_min,profile_process_violation_duration_s,actual_scan_s,actual_transition_s,actual_wait_s,tracking_p95_rad,actual_endpoint_error_rad,quality_transition_s,dense_geometry_feasible
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A1,0,True,True,True,True,3.800889823003672,24.059078594989842,planner_feasible,29.524873456015484,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",18.97800000000021,18.97800000000021,,0.03234712099947501,0.9816519599989988,,,,,Solve_Succeeded,,,Solve_Succeeded,24.059078594989842,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.800889823003672,27,3.800889823003672,0,0.01712317860717006,[],18.778318692643904,18.97800000000021,18.97800000000021,3.28464747700491,1.0,1.0,0.0,0.0008840814598492194,0,0.3772480347772273,0.8344039174885719,0.00011987623908771283,0.0,0.22610949022995475,0.0,0.0,14.668000000000001,4.111,0.2,0.001,0.001,0.5260763192016994,34.64019313844504,conservative_3d_component_bounding_box_diagonal,0.15000523583471265,0.15000613579526734,0.14999976990272826,3.36427926843531e-05,5.030642267044146e-05,2.577242777130399e-17,1.2650511890080343e-05,1.3669417600540906e-05,0.0,1.4696307300057453e-05,4.729567296382206e-05,0.0,0.0,14.66800000000018,4.110999999999787,0.1990000000002432,8.199566093340938e-05,1.3602365792841908e-05,4.110999999999787,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A1,1,True,False,,,3.817288621008629,24.026077760005137,planner_feasible,29.484780750004575,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03195580501051154,0.9817463739891537,,,,,Solve_Succeeded,,,Solve_Succeeded,24.026077760005137,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.817288621008629,27,3.817288621008629,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A1,2,True,False,,,3.8074831330013694,23.92910535399278,planner_feasible,29.37165356699552,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.033183242005179636,0.9721717109932797,,,,,Solve_Succeeded,,,Solve_Succeeded,23.92910535399278,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.8074831330013694,27,3.8074831330013694,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A2,0,True,True,True,True,3.792917511003907,,planner_feasible,4.8237489799939794,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",18.97800000000021,18.97800000000021,,0.03195149700331967,0.9806418480002321,,,,,,,,,,,,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.792917511003907,0,3.792917511003907,0,0.01712317860717006,[],18.778318692643904,18.97800000000021,18.97800000000021,3.2381700170080876,1.0,1.0,0.0,0.0008840814598492194,0,0.3772480347772273,0.8344039174885719,0.00011987623908771283,0.0,0.22610949022995475,0.0,0.0,14.668000000000001,4.111,0.2,0.001,0.001,0.5260763192016994,34.64019313844504,conservative_3d_component_bounding_box_diagonal,0.15000523583471265,0.15000613579526734,0.14999976990272826,3.36427926843531e-05,5.030642267044146e-05,2.577242777130399e-17,1.2650511890080343e-05,1.3669417600540906e-05,0.0,1.4696307300057453e-05,4.729567296382206e-05,0.0,0.0,14.66800000000018,4.110999999999787,0.1990000000002432,8.199566093340938e-05,1.3602365792841908e-05,4.110999999999787,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A2,1,True,False,,,3.816651504006586,,planner_feasible,4.852512628000113,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03197826798714232,0.9860498269990785,,,,,,,,,,,,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.816651504006586,0,3.816651504006586,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,A2,2,True,False,,,3.808306557009928,,planner_feasible,4.838908317004098,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.031856799992965534,0.9809138599957805,,,,,,,,,,,,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.808306557009928,0,3.808306557009928,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B0,0,True,True,True,True,0.3398916599981021,,planner_feasible,1.375553284000489,,,,18.96200000000019,18.96200000000019,,0.03223961099865846,0.9804115479928441,True,1556,419,0,,,,,,,,,,,,,0.017123178719434043,,18.76265434261434,18.96200000000019,18.96200000000019,3.286099902004935,1.0,1.0,0.0,0.0008850152968685308,0,0.3773717143741403,0.8245953845358528,0.00011367383863558622,0.0,0.22587573162555571,0.0,0.0,14.654,4.109,0.2,0.001,0.001,0.5270101037728923,33.85473188713775,conservative_3d_component_bounding_box_diagonal,0.15000574430251287,0.1500063881315555,0.14997476540580187,3.5657024389022134e-05,5.2001646478778746e-05,2.577242777130399e-17,1.2601875524567e-05,1.3626922489021985e-05,0.0,1.458897512914919e-05,4.731186027563858e-05,0.0,0.0,14.654000000000163,4.108999999999784,0.1990000000002432,8.282253530946802e-05,1.1712540327835086e-05,4.108999999999784,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B0,1,True,False,,,0.34197151800617576,,planner_feasible,1.3807881789980456,,,,,,,0.03201075899414718,0.98387508498854,True,1556,419,0,,,,,,,,,,,,,0.017123178719434043,,18.76265434261434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B0,2,True,False,,,0.34328271400590893,,planner_feasible,1.380418055006885,,,,,,,0.03224663900618907,0.9817964289977681,True,1556,419,0,,,,,,,,,,,,,0.017123178719434043,,18.76265434261434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B1,0,True,True,True,True,0.20459999800368678,,planner_feasible,32.77057331899414,,,,19.119000000000383,19.119000000000383,31.25930086898734,0.0320550570031628,0.9847185749968048,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,31.25930086898734,True,1.2593008689873386,,,,,,0.01712318117315303,,18.919380966081743,19.119000000000383,19.119000000000383,3.2968373150069965,1.0,1.0,0.0,0.000877843795539253,0,0.37506278900688333,0.8366680939846745,0.00011630018361175054,0.0,0.22568128319545902,0.0,0.0,14.762,4.158,0.2,0.001,0.001,0.519941167847353,35.14323294726507,conservative_3d_component_bounding_box_diagonal,0.1499634363894846,0.15000073070629083,0.14993177600319452,6.037243451283304e-05,0.00031053776978965595,2.577242777130399e-17,1.3658668845485131e-05,1.5717151199618722e-05,0.0,1.4236394754589318e-05,4.5939878796401204e-05,0.0,0.0,14.762000000000354,4.157999999999785,0.1990000000002432,8.704468163326372e-05,7.291138274467812e-06,4.157999999999785,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B1,1,True,False,,,0.20536136500595603,,planner_feasible,32.41045215399936,,,,,,30.903407674006303,0.03186322499823291,0.9801543109933846,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,30.903407674006303,True,0.9034076740063028,,,,,,0.01712318117315303,,18.919380966081743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B1,2,True,False,,,0.20510713900148403,,planner_feasible,32.75625583999499,,,,,,31.230426319001708,0.03216108700144105,0.9927574519970221,True,838,419,0,User_Requested_Stop,10.0,3,User_Requested_Stop,31.230426319001708,True,1.2304263190017082,,,,,,0.01712318117315303,,18.919380966081743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B2-common,0,True,True,True,True,3.792917511003907,20.300519932003226,planner_feasible,25.790890915013733,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",18.586999999999733,18.586999999999733,,0.03190930299751926,0.9799684510071529,,,,,Solve_Succeeded,,,Solve_Succeeded,20.300519932003226,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.792917511003907,94,10.208175936000771,1,0.017122902990698456,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",18.387055705553536,18.586999999999733,18.586999999999733,3.235424029000569,1.0,1.0,0.0,0.0008602149445334749,0,0.29401139510888674,0.8159128114343993,9.846849757710885e-05,0.0,0.2204559385490935,0.0,0.0,14.818,3.5700000000000003,0.2,0.001,0.001,0.4611137163077503,27.716009713013193,conservative_3d_component_bounding_box_diagonal,0.15025004841821557,0.15036352152689259,0.14987982868880093,0.00010139563830669079,0.00020517444003808756,2.577242777130399e-17,0.030505539134935738,0.040154161707597606,0.0,0.003293535060271094,0.00544430446651875,0.0,0.0,14.817999999999705,3.5699999999997845,0.1990000000002432,7.923052158943511e-05,8.69145899073942e-06,3.5699999999997845,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B2-common,1,True,False,,,3.816651504006586,20.34789242000261,planner_feasible,25.857393735001097,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.031982266998966224,0.9837832199991681,,,,,Solve_Succeeded,,,Solve_Succeeded,20.34789242000261,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.816651504006586,94,10.248500285000773,1,0.017122902990698456,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",18.387055705553536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,B2-common,2,True,False,,,3.808306557009928,20.297428363002837,planner_feasible,25.798205907005467,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.0320319229940651,0.9797221640037606,,,,,Solve_Succeeded,,,Solve_Succeeded,20.297428363002837,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.808306557009928,94,10.224071971009835,1,0.017122902990698456,"[1, 3, 5, 7, 9, 11, 13, 15, 17]",18.387055705553536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,Proposed,0,True,True,True,True,3.792917511003907,24.090486420987872,planner_feasible,29.597942606997094,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",18.97800000000021,18.97800000000021,,0.03190488999825902,0.9864150140056154,,,,,Solve_Succeeded,,,Solve_Succeeded,24.090486420987872,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.792917511003907,27,3.792917511003907,0,0.01712317860717006,[],18.778318692643904,18.97800000000021,18.97800000000021,3.26515400801145,1.0,1.0,0.0,0.0008840814598492194,0,0.3772480347772273,0.8344039174885719,0.00011987623908771283,0.0,0.22610949022995475,0.0,0.0,14.668000000000001,4.111,0.2,0.001,0.001,0.5260763192016994,34.64019313844504,conservative_3d_component_bounding_box_diagonal,0.15000523583471265,0.15000613579526734,0.14999976990272826,3.36427926843531e-05,5.030642267044146e-05,2.577242777130399e-17,1.2650511890080343e-05,1.3669417600540906e-05,0.0,1.4696307300057453e-05,4.729567296382206e-05,0.0,0.0,14.66800000000018,4.110999999999787,0.1990000000002432,8.199566093340938e-05,1.3602365792841908e-05,4.110999999999787,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,Proposed,1,True,False,,,3.816651504006586,24.02679260300647,planner_feasible,29.495270272003836,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.032737154004280455,0.989827826997498,,,,,Solve_Succeeded,,,Solve_Succeeded,24.02679260300647,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.816651504006586,27,3.816651504006586,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_u,403cb6773f1a1675c7f7f184c8e8c74848c8e1cd56930a8f81eb78de27e1428a,ur5e_plane_p1,ur5e,plane,1,u,Proposed,2,True,False,,,3.808306557009928,23.898626359004993,planner_feasible,29.36457550500927,"{""fine_possible"": 27078, ""fine_discontinuous"": 23725, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 3353, ""endpoint_nodes"": 144, ""endpoint_layers"": 20, ""endpoint_possible"": 1080, ""endpoint_retained"": 136}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.032325803011190146,0.9809248160017887,,,,,Solve_Succeeded,,,Solve_Succeeded,23.898626359004993,False,0.0,155c597ac52b0742a4b7a1a784381dfd4cac4d76493a507061ebd299c035409b,3.808306557009928,27,3.808306557009928,0,0.01712317860717006,[],18.778318692643904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A1,0,True,True,True,True,4.976893247003318,30.155869542999426,planner_feasible,36.74079689399514,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",20.48300000000205,20.48300000000205,,0.0323316319991136,0.987906201989972,,,,,User_Requested_Stop,,,User_Requested_Stop,30.155869542999426,True,0.1558695429994259,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.976893247003318,39,11.010958490005578,1,0.017123085737477964,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",20.28317397994994,20.48300000000205,20.48300000000205,3.4623398689873284,1.0,1.0,0.0,0.0008332931046667425,0,0.25621585906986794,0.821110444614927,8.857103865889115e-05,0.0,0.2185996534337753,0.0,0.0,14.467,5.817,0.2,0.001,0.001,0.537664296560291,44.85587287058931,conservative_3d_component_bounding_box_diagonal,0.15000731275241022,0.15001431488830844,0.14999355579776288,3.9718872964392446e-05,4.881478667943616e-05,9.599239243405339e-17,3.368868697202858e-06,7.631940691568037e-06,0.0,3.9664574799074215e-05,4.687821000807603e-05,0.0,0.0,14.467000000001418,5.817000000000389,0.1990000000002432,6.39528549214563e-05,7.705886346215385e-06,5.817000000000389,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A1,1,True,False,,,4.955833488013013,30.58653543800756,planner_feasible,37.16232430501259,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03238788299495354,0.9871117730072001,,,,,Solve_Succeeded,,,Solve_Succeeded,30.58653543800756,False,0.5865354380075587,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.955833488013013,39,10.944952664009179,1,0.017123085737477964,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",20.28317397994994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A1,2,True,False,,,4.974549139995361,30.514399072999367,planner_feasible,37.12514822999947,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03213948299526237,0.9863578279910143,,,,,Solve_Succeeded,,,Solve_Succeeded,30.514399072999367,False,0.5143990729993675,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.974549139995361,39,10.98163699399447,1,0.017123085737477964,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25]",20.28317397994994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A2,0,True,True,True,True,4.966580377003993,,planner_feasible,6.009990684004151,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",20.681000000002292,20.681000000002292,,0.031920833003823645,0.9932826800068142,,,,,,,,,,,,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.966580377003993,0,4.966580377003993,0,0.01712310269594403,[],20.481627175497795,20.681000000002292,20.681000000002292,3.4771882770000957,1.0,1.0,0.0,0.0008248758775121864,0,0.2527621474037821,0.8169278214951191,9.360560543197893e-05,0.0,0.21832119592145696,0.0,0.0,14.621,5.861,0.2,0.001,0.001,0.5194812931010065,42.66647607393944,conservative_3d_component_bounding_box_diagonal,0.15000729905381593,0.15001433057244548,0.14999355698964142,3.943434304018436e-05,5.3732726643482533e-05,9.599239243405339e-17,3.4399548594751765e-06,6.178018555694035e-06,0.0,3.9311358441981713e-05,4.510083037882946e-05,0.0,0.0,14.621000000001365,5.8610000000006846,0.1990000000002432,6.446970351711435e-05,4.860769983600077e-06,5.8610000000006846,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A2,1,True,False,,,4.952558973003761,,planner_feasible,5.986952748004114,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.03219378199719358,0.9842274900001939,,,,,,,,,,,,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.952558973003761,0,4.952558973003761,0,0.01712310269594403,[],20.481627175497795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ur5e_plane_p1_v,26227b24cb54fbd1ee1f9a2ff9548fd6b42ce382e7b92e4713c9a7c4eba0431e,ur5e_plane_p1,ur5e,plane,1,v,A2,2,True,False,,,4.974559858004795,,planner_feasible,6.014681305008708,"{""fine_possible"": 46904, ""fine_discontinuous"": 42557, ""fine_geometry_rejected"": 0, ""fine_collision_rejected"": 0, ""fine_retained"": 4347, ""endpoint_nodes"": 268, ""endpoint_layers"": 28, ""endpoint_possible"": 2790, ""endpoint_retained"": 256}",0.0,"Includes charged independent candidate validation, shared graph construction, own constrained fit, optimization, dense checks and TOPPRA; historical input-library acquisition excluded and disclosed.",,,,0.032086256993352436,0.9900472779991105,,,,,,,,,,,,e01b594ed09b3ad7538adaaf4edfc47d65dd0bd878fa33b1cfdb86f0e7b9cf83,4.974559858004795,0,4.974559858004795,0,0.01712310269594403,[],20.481627175497795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
