robot,method,baseline,metric,trajectories,difference,difference_ci,ratio,ratio_ci
panda,cr_ik_minimal,cr_ik_minimal_no_shortcut,unchanged_given_legal_backup,40,-0.007554681587440329,"[-0.02218497686470106,0.008892578386077363]",0.9922743232030616,"[0.9775166310390331,1.0092803760009779]"
panda,cr_ik_minimal_no_shortcut,cr_ik,completion,40,0.0,"[-0.025,0.025]",1.0000000000000002,"[0.9743589743589743,1.0263157894736843]"
panda,cr_ik_minimal_no_shortcut,cr_ik,deadline_completion,40,0.025,"[-0.03333333333333334,0.08333333333333334]",1.0277777777777777,"[0.9661016949152542,1.1030927835051547]"
panda,cr_ik_minimal_no_shortcut,cr_ik,total_latency_ns,40,-737620874.5,"[-753119196.239375,-720568516.8879166]",0.1831547620021367,"[0.1683223690174287,0.20025965627475778]"
panda,cr_ik_minimal_no_shortcut,cr_ik,frame_success,40,0.002944444444444444,"[-5.555555555555591e-05,0.008499999999999999]",1.0029869251577996,"[0.9999444444444444,1.0088194604565366]"
panda,cr_ik_minimal_no_shortcut,cr_ik,acceleration_rms,40,-0.06651204862387886,"[-1.0526396819162722,1.018000819455367]",0.9875241609168407,"[0.8189996192776473,1.2082709331926729]"
panda,cr_ik_minimal_no_shortcut,cr_ik,accepted_near_tolerance_rate,40,-0.07175912457554237,"[-0.10154102681371915,-0.04562663742116888]",0.02708309063261992,"[0.012641802615425692,0.05189074721655699]"
panda,cr_ik_minimal_no_shortcut,cr_ik,optimization_call_rate,40,-0.00011111111111111182,"[-0.00027777777777777957,0.0]",0.9998888888888888,"[0.9997222222222222,1.0]"
panda,cr_ik_minimal_no_shortcut,cr_ik,intervention_normalized_mean,40,-0.13028652685405756,"[-0.15422528046420225,-0.10853974640115238]",0.004998590714858244,"[0.0015373986621794466,0.009734188893376652]"
panda,cr_ik_minimal_no_shortcut,cr_ik,unchanged_given_legal_backup,40,0.9480322149973375,"[0.9213907526529791,0.9701592341967149]",32.776456641104566,"[21.354862732898656,61.10395703185821]"
ur5e,cr_ik_minimal,trac_task_5ms,completion,40,-0.025,"[-0.075,0.0]",0.9743589743589743,"[0.9210526315789473,1.0]"
ur5e,cr_ik_minimal,trac_task_5ms,deadline_completion,40,-0.04166666666666667,"[-0.10833333333333335,0.01666666666666667]",0.9565217391304348,"[0.8879310344827583,1.0172413793103445]"
ur5e,cr_ik_minimal,trac_task_5ms,total_latency_ns,40,104327061.775,"[84198069.18916667,138925078.37479165]",4.480743487796723,"[3.50769848300746,5.977234817011877]"
ur5e,cr_ik_minimal,trac_task_5ms,frame_success,40,-0.019833333333333335,"[-0.0595,0.0]",0.9800836820083682,"[0.94,1.0]"
