robot,group,method,queries,anchors,repeats,success_by_repeat,within20_by_repeat,mean_success_count,verified_success,within20_success,all_repeat_success_queries,witness_missed_unique_queries,p50_ms,p95_ms,p99_ms,mean_ms,cumulative_ms_per_repeat,late_calls,accepted_position_p95_m,accepted_position_max_m,accepted_orientation_p95_rad,accepted_orientation_max_rad,accepted_pose_utilization_p95,accepted_edge_fraction,accepted_position_margin_p05_m,accepted_orientation_margin_p05_rad,max_accepted_step_utilization,mean_iterations,mean_evaluations,first_half_accepted_call_fraction,continued_after_first_call_fraction,multiple_local_qp_call_fraction,relative_stop_call_fraction,relative_stop_subproblem_fraction,mean_dual_updates,internal_status_counts,failure_counts,split
ur5e,near_limit/high_utilization/alpha=0.5,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.439005,0.5299077,0.55210755,0.4371801333333334,4.371801333333334,0,0.0008005428346288649,0.0008005428346288649,0.0034573106508192885,0.0034573106508192885,0.8005428346288649,0.0,0.00019945716537113508,0.005269335609180711,0.9999999999990026,2.8,5.6,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.5,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.44952400000000003,0.4960089,0.50663461,0.44821983333333326,4.482198333333333,0,0.0005533108749555871,0.0005533108749555871,0.002870067504880702,0.002870067504880702,0.5533108749555872,0.0,0.00044668912504441287,0.005856578755119298,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.5,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.438733,0.50035095,0.5253072700000001,0.43640059999999997,4.364006,0,0.0004673190754812464,0.0004673190754812464,0.003701354701406893,0.003701354701406893,0.4673190754812464,0.0,0.0005326809245187537,0.005025291558593107,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.5,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.4708835,0.5431164999999999,0.5618536199999999,0.4645775,4.6457749999999995,0,0.0004030652763695538,0.0004030652763695538,0.004535782781694026,0.004535782781694026,0.5197624203566635,0.0,0.0005969347236304463,0.004190863478305974,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.5,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.4602775,0.5362756499999999,0.6669772500000001,0.45991479999999996,4.599148,0,0.0003677078482313932,0.0003677078482313932,0.005364290414893988,0.005364290414893988,0.6147024017098165,0.0,0.0006322921517686068,0.003362355845106012,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.6312279999999999,0.71763165,0.73551655,0.6046493999999999,6.046493999999999,0,0.0009488132353483386,0.0009488132353483386,0.006598486262544992,0.006598486262544992,0.9488132353483386,0.1,5.118676465166137e-05,0.0021281599974550085,0.9999999999990026,1.7,3.6,0.1,0.9,0.9,0.0,0.0,2.6,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.434705,0.49668005,0.50943665,0.4377379333333333,4.377379333333333,0,0.0007153090287851572,0.0007153090287851572,0.006598486262544992,0.006598486262544992,0.7561308280353043,0.0,0.0002846909712148428,0.0021281599974550085,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.435619,0.5046592999999999,0.5059576800000001,0.4407277666666667,4.407277666666666,0,0.0007153090287851572,0.0007153090287851572,0.006598486262544992,0.006598486262544992,0.7561308280353043,0.0,0.0002846909712148428,0.0021281599974550085,0.9999999999990026,1.9,2.9,0.1,0.9,0.0,0.9,1.0,1.9,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,1.1671195,2.2452907,2.27842348,1.360085533333333,13.60085533333333,0,0.0009048651524702945,0.0009048651524702945,0.006598486262544992,0.006598486262544992,0.9048651524702944,0.1,9.513484752970557e-05,0.0021281599974550085,0.9999999999990026,1.7,10.0,0.1,0.9,0.9,0.0,0.0,9.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,trac_task_20ms,10,10,3,"[10,10,9]","[10,10,9]",9.666666666666666,0.9666666666666667,0.9666666666666667,9,1,0.238201,5.960378049999997,16.23493419000001,1.5770660333333337,15.770660333333337,1,0.0007689926647142151,0.0009045445342494227,0.005149539871289487,0.006561302284523218,0.7689926647142151,0.034482758620689655,0.00023100733528578422,0.0035771063887105126,0.9999999999999906,,,,,,,,,"{""native_success"":29,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",development
ur5e,near_limit/high_utilization/alpha=0.95,trac_task_5ms,10,10,3,"[8,9,9]","[8,9,9]",8.666666666666666,0.8666666666666667,0.8666666666666667,8,2,0.24211300000000002,5.2437895999999995,5.26427392,1.1663485666666666,11.663485666666666,0,0.00033042058367349213,0.0005598582557019658,0.006210313304915902,0.00695761850138197,0.7116494836489342,0.0,0.0006695794163265079,0.0025163329550840978,0.9999999999999906,,,,,,,,,"{""native_success"":26,""native_no_solution"":4}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":4}",development
ur5e,near_limit/high_utilization/alpha=0.95,weight_0.2,10,10,3,"[9,9,9]","[9,9,9]",9.0,0.9,0.9,9,1,0.4524145,6.48614645,6.59339836,1.0490692666666666,10.490692666666666,0,0.0006914162396870859,0.0006914162396870859,0.00419398342918886,0.00419398342918886,0.6914162396870859,0.0,0.00030858376031291416,0.00453266283081114,0.9999999999990026,5.0,20.9,,,,,,,"{""task_candidate"":27,""no_descent"":3}","{""position_tolerance"":3}",development
ur5e,near_limit/high_utilization/alpha=0.95,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.444111,0.4811247,0.48148602,0.431369,4.31369,0,0.0009372788145703479,0.0009372788145703479,0.005084165934513897,0.005084165934513897,0.9372788145703478,0.2,6.272118542965217e-05,0.0036424803254861034,0.9999999999990026,2.8,5.6,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.4375035,0.5149597499999999,0.53368092,0.4458239666666666,4.458239666666667,0,0.0007153090287851572,0.0007153090287851572,0.006598486262544992,0.006598486262544992,0.7561308280353043,0.0,0.0002846909712148428,0.0021281599974550085,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.44744799999999996,0.5398190999999999,0.56205554,0.4511284333333333,4.511284333333333,0,0.0005190490520179549,0.0005190490520179549,0.00831870928427845,0.00831870928427845,0.9532538659678008,0.1,0.00048095094798204514,0.0004079369757215498,0.9999999999990026,2.9,5.8,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/high_utilization/alpha=0.95,weight_0.8,10,10,3,"[9,9,9]","[9,9,9]",9.0,0.9,0.9,9,1,0.454474,6.59947935,6.7276268,1.0736557333333332,10.736557333333332,0,2.3700651154776546e-05,2.3700651154776546e-05,0.00410600674586823,0.00410600674586823,0.47051371437946077,0.0,0.0009762993488452235,0.00462063951413177,0.9999999999990026,5.2,21.3,,,,,,,"{""task_candidate"":27,""no_descent"":3}","{""orientation_tolerance"":3}",development
ur5e,near_limit/multijoint_boundary/alpha=0.0,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.722316,0.784031,0.8250832800000001,0.7263570333333335,7.263570333333335,0,2.544484050057967e-05,2.544484050057967e-05,0.00012479981666359196,0.00012479981666359196,0.02544484050057967,0.0,0.0009745551594994204,0.008601846443336407,0.9999999999990026,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.517218,0.57176655,0.6034692300000001,0.5165861666666667,5.165861666666667,0,2.8572891947359098e-05,2.8572891947359098e-05,9.663646459817787e-05,9.663646459817787e-05,0.028572891947359097,0.0,0.0009714271080526409,0.008630009795401822,0.9996438477171659,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.524543,0.5865414999999999,0.59273666,0.5226579333333333,5.2265793333333335,0,2.8572891947359098e-05,2.8572891947359098e-05,9.663646459817787e-05,9.663646459817787e-05,0.028572891947359097,0.0,0.0009714271080526409,0.008630009795401822,0.9996438477171659,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,1.866448,2.5954796,2.65951629,1.7797373333333333,17.797373333333333,0,2.5444837860682224e-05,2.5444837860682224e-05,0.00012479935375409498,0.00012479935375409498,0.025444837860682225,0.0,0.0009745551621393178,0.008601846906245905,0.9999999999990026,2.0,11.3,0.0,1.0,1.0,0.0,0.0,10.3,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,trac_task_20ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.237848,0.28015094999999995,0.29143074,0.2394146666666667,2.394146666666667,0,6.408760408696967e-05,6.408760408696967e-05,0.0003279467057138714,0.0003279467057138714,0.06408760408696966,0.0,0.0009359123959130303,0.008398699554286128,0.9999999999999976,,,,,,,,,"{""native_success"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,trac_task_5ms,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.235589,0.27450025,0.28071463,0.23516203333333335,2.3516203333333334,0,6.408760408696967e-05,6.408760408696967e-05,0.0003279467057138714,0.0003279467057138714,0.06408760408696966,0.0,0.0009359123959130303,0.008398699554286128,0.9999999999999976,,,,,,,,,"{""native_success"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.511484,0.58508085,0.60676757,0.5162192333333333,5.1621923333333335,0,2.329859681393681e-05,2.329859681393681e-05,3.784363165377299e-05,3.784363165377299e-05,0.023298596813936808,0.0,0.0009767014031860633,0.008688802628346226,0.999999999998999,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5059005,0.562905,0.56939057,0.5083961999999999,5.083961999999999,0,2.41291942700987e-05,2.41291942700987e-05,5.750941545832713e-05,5.750941545832713e-05,0.0241291942700987,0.0,0.0009758708057299013,0.008669136844541674,0.9999393699444149,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.514856,0.5713568499999999,0.57710424,0.5149813333333334,5.149813333333333,0,2.8572891947359098e-05,2.8572891947359098e-05,9.663646459817787e-05,9.663646459817787e-05,0.028572891947359097,0.0,0.0009714271080526409,0.008630009795401822,0.9996438477171659,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5295715,0.59818985,0.60370259,0.5336362,5.336362,0,3.9647016145881895e-05,3.9647016145881895e-05,0.00013968309745263565,0.00013968309745263565,0.0396470161458819,0.0,0.0009603529838541181,0.008586963162547364,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.0,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5234985,0.5829412,0.6372068900000001,0.529917,5.29917,0,5.116515288386343e-05,5.116515288386343e-05,0.00018588731426340984,0.00018588731426340984,0.051165152883863425,0.0,0.0009488348471161366,0.00854075894573659,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.7375165,0.78487425,0.81548666,0.7357579666666667,7.357579666666667,0,0.00037416021134274057,0.00037416021134274057,0.004451046648989463,0.004451046648989463,0.5100523748042313,0.0,0.0006258397886572595,0.004275599611010537,0.9999999999990026,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.494177,0.5645734,0.56830577,0.5004082666666667,5.004082666666667,0,0.00037416021134274057,0.00037416021134274057,0.0044614761531157334,0.0044614761531157334,0.5112475079419265,0.0,0.0006258397886572595,0.004265170106884267,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5104415,0.5580463,0.6507515000000001,0.5158388,5.158388,0,0.00037416021134274057,0.00037416021134274057,0.0044614761531157334,0.0044614761531157334,0.5112475079419265,0.0,0.0006258397886572595,0.004265170106884267,0.9999999999990026,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,1.7911765,2.7716917499999996,2.81278038,1.7879197333333332,17.879197333333334,0,0.0009888443758863585,0.0009888443758863585,0.006174969566988411,0.006174969566988411,0.9888443758863585,0.1,1.1155624113641516e-05,0.002551676693011589,0.9999999999990026,1.9,11.2,0.0,1.0,1.0,0.0,0.0,10.2,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,trac_task_20ms,10,10,3,"[10,9,10]","[10,9,10]",9.666666666666666,0.9666666666666667,0.9666666666666667,9,1,0.4392835,12.493129449999955,19.992094150000003,2.6178262,26.178262,1,0.0007999799022466645,0.0008430170552521591,0.00685351612988583,0.007353581240228583,0.8361443499772045,0.0,0.00020002009775333537,0.00187313013011417,0.9999999999999998,,,,,,,,,"{""native_success"":29,""native_no_solution"":1}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":1}",development
ur5e,near_limit/multijoint_boundary/alpha=0.5,trac_task_5ms,10,10,3,"[10,9,9]","[10,9,9]",9.333333333333334,0.9333333333333333,0.9333333333333333,9,1,0.2882345,4.915466799999998,5.2589428300000005,1.3685050333333335,13.685050333333335,0,0.0007778845068568794,0.0008530390932539913,0.006711762959360325,0.00685351612988583,0.7866223943241075,0.0,0.00022211549314312052,0.002014883300639674,0.9999999999999998,,,,,,,,,"{""native_success"":28,""native_no_solution"":2}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":2}",development
ur5e,near_limit/multijoint_boundary/alpha=0.5,weight_0.2,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.52825,0.56458045,0.5763249300000001,0.5273405,5.273405,0,0.0005798881710118286,0.0005798881710118286,0.004246468691638563,0.004246468691638563,0.5798881710118285,0.0,0.00042011182898817143,0.004480177568361437,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5091425,0.5728708,0.58090378,0.5150256666666666,5.1502566666666665,0,0.00041375607272583917,0.00041375607272583917,0.004376310936896566,0.004376310936896566,0.5014882930406034,0.0,0.0005862439272741608,0.004350335323103434,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,weight_0.5,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.494042,0.5606182499999999,0.56713185,0.5021812,5.021812,0,0.00037416021134274057,0.00037416021134274057,0.0044614761531157334,0.0044614761531157334,0.5112475079419265,0.0,0.0006258397886572595,0.004265170106884267,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,weight_0.65,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.512171,0.55672115,0.56955233,0.5177749333333332,5.177749333333333,0,0.0003680620259905205,0.0003680620259905205,0.004686261352884031,0.004686261352884031,0.5370059944292999,0.0,0.0006319379740094796,0.004040384907115969,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.5,weight_0.8,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5206755000000001,0.5694210499999999,0.5829599999999999,0.5199373666666668,5.199373666666667,0,0.00036675249864372123,0.00036675249864372123,0.0052491668065678095,0.0052491668065678095,0.601510207951045,0.0,0.0006332475013562787,0.0034774794534321906,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.95,clarabel,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.725244,0.78052135,0.78932699,0.7276214333333333,7.276214333333333,0,0.0008109178273126916,0.0008109178273126916,0.008576285074515362,0.008576285074515362,0.982769877338349,0.4,0.00018908217268730839,0.00015036118548463796,0.9999999999990026,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.95,gn,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.4961255,0.57388155,0.58366273,0.5035751,5.035751,0,0.0008121597587825306,0.0008121597587825306,0.008580983495440895,0.008580983495440895,0.9833082767171653,0.4,0.00018784024121746938,0.0001456627645591048,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.95,relative,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5138205,0.5593155999999999,0.6045913900000001,0.5116965,5.116965,0,0.0008121597587825306,0.0008121597587825306,0.008580983495440895,0.008580983495440895,0.9833082767171653,0.4,0.00018784024121746938,0.0001456627645591048,0.9999999999990026,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.95,tight,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,1.9543995,2.7305686,2.73798379,1.7773890666666667,17.773890666666667,0,0.0008597384644077225,0.0008597384644077225,0.008576284959174642,0.008576284959174642,0.9827698641212761,0.4,0.00014026153559227748,0.00015036130082535758,0.9999999999990026,1.9,11.1,0.0,1.0,1.0,0.0,0.0,10.1,"{""native_task_candidate"":30}",{},development
ur5e,near_limit/multijoint_boundary/alpha=0.95,trac_task_20ms,10,10,3,"[3,3,3]","[3,3,3]",3.0,0.3,0.3,3,7,20.260744000000003,20.3031183,20.32787753,15.470206666666662,154.70206666666664,21,0.0009772370819762252,0.0009844038266536117,0.00822731110369711,0.008236157801158663,0.9772370819762253,0.5555555555555556,2.2762918023774705e-05,0.0004993351563028902,0.9999999999999976,,,,,,,,,"{""native_no_solution"":21,""native_success"":9}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":21}",development
ur5e,near_limit/multijoint_boundary/alpha=0.95,trac_task_5ms,10,10,3,"[3,3,3]","[3,3,3]",3.0,0.3,0.3,3,7,5.2367705,5.2696749,5.2826515999999994,4.683480233333333,46.834802333333336,0,0.0009370130093526973,0.0009390695037144973,0.0082259767359538,0.008230711801827486,0.9426274986828447,0.5555555555555556,6.298699064730273e-05,0.0005006695240461989,0.9999999999999976,,,,,,,,,"{""native_no_solution"":21,""native_success"":9}","{""internal_nonconvergence+position_tolerance+orientation_tolerance"":21}",development
ur5e,near_limit/multijoint_boundary/alpha=0.95,weight_0.2,10,10,3,"[8,8,8]","[8,8,8]",8.0,0.8,0.8,8,2,0.5270355,4.32938065,4.37960347,1.2807959,12.807958999999999,0,0.000862230569084894,0.000862230569084894,0.008147257846810882,0.008147257846810882,0.933606978451179,0.25,0.00013776943091510605,0.0005793884131891185,0.9999999999990026,5.2,26.0,,,,,,,"{""task_candidate"":24,""no_descent"":6}","{""position_tolerance"":6}",development
ur5e,near_limit/multijoint_boundary/alpha=0.95,weight_0.35,10,10,3,"[10,10,10]","[10,10,10]",10.0,1.0,1.0,10,0,0.5097625,0.5877609,0.62329302,0.5205244333333333,5.205244333333334,0,0.000821568113240821,0.000821568113240821,0.008417816963490258,0.008417816963490258,0.9646107694401099,0.3,0.00017843188675917905,0.00030882929650974215,0.9999999999990026,3.0,6.0,,,,,,,"{""task_candidate"":30}",{},development
