input_id,site_id,uid,method,repeats,accepted_count,internal_success_count,native_return_codes,position_error_m,orientation_error_rad,velocity_utilization,latency_ms,failure_reasons,known_legal_command_witness
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.00041264663992289665, 'p50': 0.00041264663992289665, 'p95': 0.00041264663992289665, 'p99': 0.00041264663992289665, 'max': 0.00041264663992289665}","{'n': 1, 'mean': 0.000279939047194129, 'p50': 0.000279939047194129, 'p95': 0.000279939047194129, 'p99': 0.000279939047194129, 'max': 0.000279939047194129}","{'n': 1, 'mean': 0.4834759302019367, 'p50': 0.4834759302019367, 'p95': 0.4834759302019367, 'p99': 0.4834759302019367, 'max': 0.4834759302019367}","{'n': 1, 'mean': 9.308078, 'p50': 9.308078, 'p95': 9.308078, 'p99': 9.308078, 'max': 9.308078}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
case_01_candidate_05,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0006628051911495897, 'p50': 0.0006628051911495897, 'p95': 0.0006628051911495897, 'p99': 0.0006628051911495897, 'max': 0.0006628051911495897}","{'n': 1, 'mean': 0.0005519865280156007, 'p50': 0.0005519865280156007, 'p95': 0.0005519865280156007, 'p99': 0.0005519865280156007, 'max': 0.0005519865280156007}","{'n': 1, 'mean': 0.1936967648962626, 'p50': 0.1936967648962626, 'p95': 0.1936967648962626, 'p99': 0.1936967648962626, 'max': 0.1936967648962626}","{'n': 1, 'mean': 1.268388, 'p50': 1.268388, 'p95': 1.268388, 'p99': 1.268388, 'max': 1.268388}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_candidate_05_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888483269981477, 'p50': 0.006888483269981476, 'p95': 0.006888483269981476, 'p99': 0.006888483269981476, 'max': 0.006888483269981476}","{'n': 5, 'mean': 0.02235115726424382, 'p50': 0.02235115726424382, 'p95': 0.02235115726424382, 'p99': 0.02235115726424382, 'max': 0.02235115726424382}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 5.34163, 'p50': 5.352057, 'p95': 5.3905236, 'p99': 5.39164312, 'max': 5.391923}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00048326616358651005, 'p50': 0.00048326616358651, 'p95': 0.00048326616358651, 'p99': 0.00048326616358651, 'max': 0.00048326616358651}","{'n': 5, 'mean': 0.0008370859643950053, 'p50': 0.0008370859643950053, 'p95': 0.0008370859643950053, 'p99': 0.0008370859643950053, 'max': 0.0008370859643950053}","{'n': 5, 'mean': 0.8723521249276038, 'p50': 0.8723521249276037, 'p95': 0.8723521249276037, 'p99': 0.8723521249276037, 'max': 0.8723521249276037}","{'n': 5, 'mean': 0.337305, 'p50': 0.273195, 'p95': 0.5496712, 'p99': 0.56783664, 'max': 0.572378}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888483269981477, 'p50': 0.006888483269981476, 'p95': 0.006888483269981476, 'p99': 0.006888483269981476, 'max': 0.006888483269981476}","{'n': 5, 'mean': 0.02235115726424382, 'p50': 0.02235115726424382, 'p95': 0.02235115726424382, 'p99': 0.02235115726424382, 'max': 0.02235115726424382}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 20.382005, 'p50': 20.359667, 'p95': 20.4390814, 'p99': 20.44392988, 'max': 20.445142}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00048326616358651005, 'p50': 0.00048326616358651, 'p95': 0.00048326616358651, 'p99': 0.00048326616358651, 'max': 0.00048326616358651}","{'n': 5, 'mean': 0.0008370859643950053, 'p50': 0.0008370859643950053, 'p95': 0.0008370859643950053, 'p99': 0.0008370859643950053, 'max': 0.0008370859643950053}","{'n': 5, 'mean': 0.8723521249276038, 'p50': 0.8723521249276037, 'p95': 0.8723521249276037, 'p99': 0.8723521249276037, 'max': 0.8723521249276037}","{'n': 5, 'mean': 0.2730862, 'p50': 0.211962, 'p95': 0.4693572, 'p99': 0.50928184, 'max': 0.519263}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.000404322609421037, 'p50': 0.000404322609421037, 'p95': 0.000404322609421037, 'p99': 0.000404322609421037, 'max': 0.000404322609421037}","{'n': 1, 'mean': 0.0002801212862705424, 'p50': 0.0002801212862705424, 'p95': 0.0002801212862705424, 'p99': 0.0002801212862705424, 'max': 0.0002801212862705424}","{'n': 1, 'mean': 0.5833893362507713, 'p50': 0.5833893362507713, 'p95': 0.5833893362507713, 'p99': 0.5833893362507713, 'max': 0.5833893362507713}","{'n': 1, 'mean': 18.432359, 'p50': 18.432359, 'p95': 18.432359, 'p99': 18.432359, 'max': 18.432359}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0006620322807057127, 'p50': 0.0006620322807057127, 'p95': 0.0006620322807057127, 'p99': 0.0006620322807057127, 'max': 0.0006620322807057127}","{'n': 1, 'mean': 0.0005584201454477242, 'p50': 0.0005584201454477242, 'p95': 0.0005584201454477242, 'p99': 0.0005584201454477242, 'max': 0.0005584201454477242}","{'n': 1, 'mean': 0.19325726232321178, 'p50': 0.19325726232321178, 'p95': 0.19325726232321178, 'p99': 0.19325726232321178, 'max': 0.19325726232321178}","{'n': 1, 'mean': 0.638206, 'p50': 0.638206, 'p95': 0.638206, 'p99': 0.638206, 'max': 0.638206}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_00_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 4.764765460242986e-06, 'p50': 4.764765460242986e-06, 'p95': 4.764765460242986e-06, 'p99': 4.764765460242986e-06, 'max': 4.764765460242986e-06}","{'n': 5, 'mean': 1.0294476782609336e-05, 'p50': 1.0294476782609336e-05, 'p95': 1.0294476782609336e-05, 'p99': 1.0294476782609336e-05, 'max': 1.0294476782609336e-05}","{'n': 5, 'mean': 0.9924898803687598, 'p50': 0.9924898803687598, 'p95': 0.9924898803687598, 'p99': 0.9924898803687598, 'max': 0.9924898803687598}","{'n': 5, 'mean': 0.6147336, 'p50': 0.582143, 'p95': 0.8064560000000001, 'p99': 0.8284536, 'max': 0.833953}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00042178805228034545, 'p50': 0.00042178805228034545, 'p95': 0.00042178805228034545, 'p99': 0.00042178805228034545, 'max': 0.00042178805228034545}","{'n': 5, 'mean': 0.0008127124135655766, 'p50': 0.0008127124135655766, 'p95': 0.0008127124135655766, 'p99': 0.0008127124135655766, 'max': 0.0008127124135655766}","{'n': 5, 'mean': 0.7000648298605834, 'p50': 0.7000648298605834, 'p95': 0.7000648298605834, 'p99': 0.7000648298605834, 'max': 0.7000648298605834}","{'n': 5, 'mean': 0.22522219999999998, 'p50': 0.207171, 'p95': 0.2874058, 'p99': 0.29403476, 'max': 0.295692}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 4.764765460242986e-06, 'p50': 4.764765460242986e-06, 'p95': 4.764765460242986e-06, 'p99': 4.764765460242986e-06, 'max': 4.764765460242986e-06}","{'n': 5, 'mean': 1.0294476782609336e-05, 'p50': 1.0294476782609336e-05, 'p95': 1.0294476782609336e-05, 'p99': 1.0294476782609336e-05, 'max': 1.0294476782609336e-05}","{'n': 5, 'mean': 0.9924898803687598, 'p50': 0.9924898803687598, 'p95': 0.9924898803687598, 'p99': 0.9924898803687598, 'max': 0.9924898803687598}","{'n': 5, 'mean': 0.460208, 'p50': 0.458838, 'p95': 0.46758740000000004, 'p99': 0.46778468, 'max': 0.467834}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00042178805228034545, 'p50': 0.00042178805228034545, 'p95': 0.00042178805228034545, 'p99': 0.00042178805228034545, 'max': 0.00042178805228034545}","{'n': 5, 'mean': 0.0008127124135655766, 'p50': 0.0008127124135655766, 'p95': 0.0008127124135655766, 'p99': 0.0008127124135655766, 'max': 0.0008127124135655766}","{'n': 5, 'mean': 0.7000648298605834, 'p50': 0.7000648298605834, 'p95': 0.7000648298605834, 'p99': 0.7000648298605834, 'max': 0.7000648298605834}","{'n': 5, 'mean': 0.2824098, 'p50': 0.195768, 'p95': 0.47898559999999996, 'p99': 0.51085392, 'max': 0.518821}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.00033191600679778176, 'p50': 0.00033191600679778176, 'p95': 0.00033191600679778176, 'p99': 0.00033191600679778176, 'max': 0.00033191600679778176}","{'n': 1, 'mean': 0.0002211419228757905, 'p50': 0.0002211419228757905, 'p95': 0.0002211419228757905, 'p99': 0.0002211419228757905, 'max': 0.0002211419228757905}","{'n': 1, 'mean': 0.5605563532680892, 'p50': 0.5605563532680892, 'p95': 0.5605563532680892, 'p99': 0.5605563532680892, 'max': 0.5605563532680892}","{'n': 1, 'mean': 9.486138, 'p50': 9.486138, 'p95': 9.486138, 'p99': 9.486138, 'max': 9.486138}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0006525899887138115, 'p50': 0.0006525899887138115, 'p95': 0.0006525899887138115, 'p99': 0.0006525899887138115, 'max': 0.0006525899887138115}","{'n': 1, 'mean': 0.0005230015366622324, 'p50': 0.0005230015366622324, 'p95': 0.0005230015366622324, 'p99': 0.0005230015366622324, 'max': 0.0005230015366622324}","{'n': 1, 'mean': 0.1935958266722755, 'p50': 0.1935958266722755, 'p95': 0.1935958266722755, 'p99': 0.1935958266722755, 'max': 0.1935958266722755}","{'n': 1, 'mean': 0.668392, 'p50': 0.668392, 'p95': 0.668392, 'p99': 0.668392, 'max': 0.668392}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_01_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 7.798995524888398e-06, 'p50': 7.798995524888398e-06, 'p95': 7.798995524888398e-06, 'p99': 7.798995524888398e-06, 'max': 7.798995524888398e-06}","{'n': 5, 'mean': 4.364364928386396e-06, 'p50': 4.364364928386396e-06, 'p95': 4.364364928386396e-06, 'p99': 4.364364928386396e-06, 'max': 4.364364928386396e-06}","{'n': 5, 'mean': 0.9920338645265152, 'p50': 0.9920338645265153, 'p95': 0.9920338645265153, 'p99': 0.9920338645265153, 'max': 0.9920338645265153}","{'n': 5, 'mean': 0.4789124, 'p50': 0.452047, 'p95': 0.6022228, 'p99': 0.62712536, 'max': 0.633351}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0003494467699361745, 'p50': 0.0003494467699361745, 'p95': 0.0003494467699361745, 'p99': 0.0003494467699361745, 'max': 0.0003494467699361745}","{'n': 5, 'mean': 0.0005463156095325355, 'p50': 0.0005463156095325355, 'p95': 0.0005463156095325355, 'p99': 0.0005463156095325355, 'max': 0.0005463156095325355}","{'n': 5, 'mean': 0.8485550404882651, 'p50': 0.8485550404882652, 'p95': 0.8485550404882652, 'p99': 0.8485550404882652, 'max': 0.8485550404882652}","{'n': 5, 'mean': 0.19549219999999998, 'p50': 0.194216, 'p95': 0.2218424, 'p99': 0.22662368, 'max': 0.227819}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 7.798995524888398e-06, 'p50': 7.798995524888398e-06, 'p95': 7.798995524888398e-06, 'p99': 7.798995524888398e-06, 'max': 7.798995524888398e-06}","{'n': 5, 'mean': 4.364364928386396e-06, 'p50': 4.364364928386396e-06, 'p95': 4.364364928386396e-06, 'p99': 4.364364928386396e-06, 'max': 4.364364928386396e-06}","{'n': 5, 'mean': 0.9920338645265152, 'p50': 0.9920338645265153, 'p95': 0.9920338645265153, 'p99': 0.9920338645265153, 'max': 0.9920338645265153}","{'n': 5, 'mean': 0.436536, 'p50': 0.421958, 'p95': 0.4966004, 'p99': 0.5101192800000001, 'max': 0.513499}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.0003494467699361745, 'p50': 0.0003494467699361745, 'p95': 0.0003494467699361745, 'p99': 0.0003494467699361745, 'max': 0.0003494467699361745}","{'n': 5, 'mean': 0.0005463156095325355, 'p50': 0.0005463156095325355, 'p95': 0.0005463156095325355, 'p99': 0.0005463156095325355, 'max': 0.0005463156095325355}","{'n': 5, 'mean': 0.8485550404882651, 'p50': 0.8485550404882652, 'p95': 0.8485550404882652, 'p99': 0.8485550404882652, 'max': 0.8485550404882652}","{'n': 5, 'mean': 0.2179208, 'p50': 0.205932, 'p95': 0.27756739999999996, 'p99': 0.28630788, 'max': 0.288493}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.0002638800335018106, 'p50': 0.0002638800335018106, 'p95': 0.0002638800335018106, 'p99': 0.0002638800335018106, 'max': 0.0002638800335018106}","{'n': 1, 'mean': 0.0001875196896966482, 'p50': 0.0001875196896966482, 'p95': 0.0001875196896966482, 'p99': 0.0001875196896966482, 'max': 0.0001875196896966482}","{'n': 1, 'mean': 0.7294685274839262, 'p50': 0.7294685274839262, 'p95': 0.7294685274839262, 'p99': 0.7294685274839262, 'max': 0.7294685274839262}","{'n': 1, 'mean': 11.179015, 'p50': 11.179015, 'p95': 11.179015, 'p99': 11.179015, 'max': 11.179015}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0006437782044442807, 'p50': 0.0006437782044442807, 'p95': 0.0006437782044442807, 'p99': 0.0006437782044442807, 'max': 0.0006437782044442807}","{'n': 1, 'mean': 0.000531595898692224, 'p50': 0.000531595898692224, 'p95': 0.000531595898692224, 'p99': 0.000531595898692224, 'max': 0.000531595898692224}","{'n': 1, 'mean': 0.1917368390104971, 'p50': 0.1917368390104971, 'p95': 0.1917368390104971, 'p99': 0.1917368390104971, 'max': 0.1917368390104971}","{'n': 1, 'mean': 0.865923, 'p50': 0.865923, 'p95': 0.865923, 'p99': 0.865923, 'max': 0.865923}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_02_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888461052401413, 'p50': 0.006888461052401413, 'p95': 0.006888461052401413, 'p99': 0.006888461052401413, 'max': 0.006888461052401413}","{'n': 5, 'mean': 0.022351084217378428, 'p50': 0.022351084217378428, 'p95': 0.022351084217378428, 'p99': 0.022351084217378428, 'max': 0.022351084217378428}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 5.37342, 'p50': 5.33432, 'p95': 5.5114076, 'p99': 5.54305352, 'max': 5.550965}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00048326551092391567, 'p50': 0.00048326551092391567, 'p95': 0.00048326551092391567, 'p99': 0.00048326551092391567, 'max': 0.00048326551092391567}","{'n': 5, 'mean': 0.0008370845876683939, 'p50': 0.000837084587668394, 'p95': 0.000837084587668394, 'p99': 0.000837084587668394, 'max': 0.000837084587668394}","{'n': 5, 'mean': 0.872351456339264, 'p50': 0.8723514563392641, 'p95': 0.8723514563392641, 'p99': 0.8723514563392641, 'max': 0.8723514563392641}","{'n': 5, 'mean': 0.23387439999999998, 'p50': 0.199147, 'p95': 0.3001706, 'p99': 0.30282612, 'max': 0.30349}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_20ms,5,0,0,"[-3, -3, -3, -3, -3]","{'n': 5, 'mean': 0.006888461052401413, 'p50': 0.006888461052401413, 'p95': 0.006888461052401413, 'p99': 0.006888461052401413, 'max': 0.006888461052401413}","{'n': 5, 'mean': 0.022351084217378428, 'p50': 0.022351084217378428, 'p95': 0.022351084217378428, 'p99': 0.022351084217378428, 'max': 0.022351084217378428}","{'n': 5, 'mean': 0.0, 'p50': 0.0, 'p95': 0.0, 'p99': 0.0, 'max': 0.0}","{'n': 5, 'mean': 20.3771886, 'p50': 20.368427, 'p95': 20.4228716, 'p99': 20.43271592, 'max': 20.435177}","['internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance', 'internal_nonconvergence+position_tolerance+orientation_tolerance']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_20ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.00048326551092391567, 'p50': 0.00048326551092391567, 'p95': 0.00048326551092391567, 'p99': 0.00048326551092391567, 'max': 0.00048326551092391567}","{'n': 5, 'mean': 0.0008370845876683939, 'p50': 0.000837084587668394, 'p95': 0.000837084587668394, 'p99': 0.000837084587668394, 'max': 0.000837084587668394}","{'n': 5, 'mean': 0.872351456339264, 'p50': 0.8723514563392641, 'p95': 0.8723514563392641, 'p99': 0.8723514563392641, 'max': 0.8723514563392641}","{'n': 5, 'mean': 0.30106360000000004, 'p50': 0.280037, 'p95': 0.421078, 'p99': 0.4319908, 'max': 0.434719}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_strict,1,1,0,[None],"{'n': 1, 'mean': 0.0004043225369190443, 'p50': 0.0004043225369190443, 'p95': 0.0004043225369190443, 'p99': 0.0004043225369190443, 'max': 0.0004043225369190443}","{'n': 1, 'mean': 0.00028012121562648535, 'p50': 0.00028012121562648535, 'p95': 0.00028012121562648535, 'p99': 0.00028012121562648535, 'max': 0.00028012121562648535}","{'n': 1, 'mean': 0.5833868927362674, 'p50': 0.5833868927362674, 'p95': 0.5833868927362674, 'p99': 0.5833868927362674, 'max': 0.5833868927362674}","{'n': 1, 'mean': 9.81012, 'p50': 9.81012, 'p95': 9.81012, 'p99': 9.81012, 'max': 9.81012}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,dls_task,1,1,1,[None],"{'n': 1, 'mean': 0.0006620304599083608, 'p50': 0.0006620304599083608, 'p95': 0.0006620304599083608, 'p99': 0.0006620304599083608, 'max': 0.0006620304599083608}","{'n': 1, 'mean': 0.0005584190833977231, 'p50': 0.0005584190833977231, 'p95': 0.0005584190833977231, 'p99': 0.0005584190833977231, 'max': 0.0005584190833977231}","{'n': 1, 'mean': 0.19325543097005907, 'p50': 0.19325543097005907, 'p95': 0.19325543097005907, 'p99': 0.19325543097005907, 'max': 0.19325543097005907}","{'n': 1, 'mean': 0.629158, 'p50': 0.629158, 'p95': 0.629158, 'p99': 0.629158, 'max': 0.629158}",['accepted'],outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_03_L1_dls_prediction.json
case_01_matched_04,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_strict_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 4.757999449333551e-06, 'p50': 4.757999449333551e-06, 'p95': 4.757999449333551e-06, 'p99': 4.757999449333551e-06, 'max': 4.757999449333551e-06}","{'n': 5, 'mean': 1.0260555862074599e-05, 'p50': 1.0260555862074599e-05, 'p95': 1.0260555862074599e-05, 'p99': 1.0260555862074599e-05, 'max': 1.0260555862074599e-05}","{'n': 5, 'mean': 0.9925228907310917, 'p50': 0.9925228907310917, 'p95': 0.9925228907310917, 'p99': 0.9925228907310917, 'max': 0.9925228907310917}","{'n': 5, 'mean': 0.501959, 'p50': 0.440039, 'p95': 0.6742428, 'p99': 0.71344216, 'max': 0.723242}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_04_L1_dls_prediction.json
case_01_matched_04,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,trac_task_5ms,5,5,5,"[1, 1, 1, 1, 1]","{'n': 5, 'mean': 0.000421786592679595, 'p50': 0.000421786592679595, 'p95': 0.000421786592679595, 'p99': 0.000421786592679595, 'max': 0.000421786592679595}","{'n': 5, 'mean': 0.0008127091506751262, 'p50': 0.0008127091506751261, 'p95': 0.0008127091506751261, 'p99': 0.0008127091506751261, 'max': 0.0008127091506751261}","{'n': 5, 'mean': 0.7000644550115888, 'p50': 0.7000644550115888, 'p95': 0.7000644550115888, 'p99': 0.7000644550115888, 'max': 0.7000644550115888}","{'n': 5, 'mean': 0.1979288, 'p50': 0.19241, 'p95': 0.2196646, 'p99': 0.22325612, 'max': 0.224154}","['accepted', 'accepted', 'accepted', 'accepted', 'accepted']",outputs/continuation_mechanism_study/nonlinear_continuation_reference/successful_witnesses/case_01_matched_04_L1_dls_prediction.json
