robot,scale,method,witness_feasible,uid,family,success,time
panda,0.5,dls_task,True,1c7b40a55aa7af291e19566887498b2c796d13216e232ac3f515b2bc1ef88f38,near_singular,1.0,590575.0
panda,0.5,dls_task,True,2669ea4e5f9ffa2df58d68c013b498f00276a77d25f9d2fbf26ed48e7e8e19dd,hard_feasible,1.0,4820123.0
panda,0.5,dls_task,True,29a9152d4f8361dc13939babb616970ca55df4807e8fdf57e323e6041e453c74,local,1.0,583035.0
panda,0.5,dls_task,True,0b0f887aaea8c242c742d228a2f0ed970202e2121c47507362575fb8856685b7,local,1.0,580756.0
panda,0.5,dls_task,True,23c843c222bef452de045e888d69cea66cec84206c77b8d20ca577c55ff9ce18,hard_feasible,1.0,914851.0
panda,0.5,dls_task,True,178fe80fbae995abd0d90f6742e01427455175945921e4d187a36271740b5a03,near_singular,1.0,609056.0
panda,0.5,dls_task,True,034ca2b7d035f2f7cb46d06b23b1ff9678045d7e574e8f598ad2d3fab8debbc5,local,1.0,574823.0
panda,0.5,dls_task,True,011ffa99599e888fa327fb33403908fbceaa5ffadf389a6df30021c57cc01927,near_singular,1.0,575908.0
panda,0.5,dls_task,True,186ecd69b2aca878bfb55a5beb7b077440b73cb53ca5d5e36012064d4a098d26,local,1.0,586488.0
panda,0.5,dls_task,True,2c2371947f20cf6ebf7684074035264cde071e0b1c4da5c264ce8c80f110ff66,near_singular,1.0,569290.0
panda,0.5,dls_task,True,13e2dc63c7ed8060290505a153c0cca92c737109c3646d30d989f1cbca9479dc,hard_feasible,1.0,582442.0
panda,0.5,dls_task,True,3145947f5c4a0a2996baae8304bf5584e475ddccdc554a466dab7a4f2c4edd06,local,1.0,581602.0
panda,0.5,dls_task,True,19f21aa655bd3609517691e8603a75e5bf0226dd5122d6f0401dfd75f9389d14,near_singular,1.0,575483.0
panda,0.5,dls_task,True,0cf9f6d83e01ee260e0a7bfe8220d8b0cf88ad59204a2abd933033d35428c9f7,local,1.0,576993.0
panda,0.5,dls_task,True,057ca3b737d407e9b8e5d111bfea0751646759a26b8397f53b486664f87a4ac4,near_singular,1.0,586152.0
panda,0.5,dls_task,True,0d20d67cd08a04290e71089ddc25d7114d3a0e1f7709edc3e6673d75471c07d9,near_singular,1.0,602262.0
panda,0.5,dls_task,True,30c7dd22aa3e931932da99e07ee701876353df39680024d48d79a8cc52cb79bd,local,1.0,611708.0
panda,0.5,dls_task,True,0fd2537c4a1a1a9776b6fefeb631ed132664bb9ba96c388c6bdf54844a36cadb,near_limit,1.0,587699.0
panda,0.5,dls_task,True,2bafd8d557afceafefd72ba0b266716371fd4311be4e91cbfc89aae768a2ab96,local,1.0,596356.0
panda,0.5,dls_task,True,2d9e4025112838cb251fdde50473c781e273567da6730fd83625a11c1c0497ba,hard_feasible,1.0,3199555.0
panda,0.5,dls_task,True,2fb3047cc2588d04926b9d7e4d3be8ac6c78b10524b32f70b93dbcd710954d1b,local,1.0,581812.0
panda,0.5,dls_task,True,0d333af6342ab25961e3700de81f7d6e0dc8ae3884c8be16de8b1f7950cb9533,local,1.0,585812.0
panda,0.5,dls_task,True,02cf309be5367577e7f29b2538b33854b8159c318483af708e3be15223c18056,near_singular,1.0,595745.0
panda,0.5,dls_task,True,068f1680f27774b62bf71b06c060dc18b69f284f2b20bbd00e6e5d5ff90e2d24,near_singular,1.0,585752.0
panda,0.5,dls_task,True,297b9ae152a055a1950c45f7940c537cf16c20d601ce1225b980578ebeec803e,local,1.0,581072.0
panda,0.5,dls_task,True,20241103e03a428080d6b7f858764d8bd2be0619fea083bca431ad719d3fa628,local,1.0,567389.0
panda,0.5,dls_task,True,01da176c239ed7dfd734b647892a8fd38aaadde589e8c6510665b46484521aa4,hard_feasible,1.0,933331.0
panda,0.5,dls_task,True,00bf6a138fa9c43c0b3ce7da46340c122df5d8dc5e887ffd6ea2ae3fd65e32bb,local,1.0,578102.0
panda,0.5,dls_task,True,128e5c68b764f47b91c4bec49eeda5c5e5f05a8ae6bebed1aad3b50ed975059a,hard_feasible,1.0,915214.0
panda,0.5,dls_task,True,11afd48c803fc031d013b6f247fb9fb0045a90b299213e1c651e9c1dc700728f,local,1.0,583422.0
panda,0.5,dls_task,True,2e89b22659f4fb37c995af4b3674d7713f0ac6c7008854ce27e2e58dc2dd9d47,local,1.0,585513.0
panda,0.5,dls_task,True,122b9c877db81225ff74036b5fa6ce35e0cc6361028d8ff6b1b06d2e920e48e0,local,1.0,591519.0
panda,0.5,dls_task,True,047f07400031f4efb1703f1fac19ca31e441ae02ec1143b06cc7b3c634360073,near_limit,1.0,583699.0
panda,0.5,dls_task,True,0eb56b8e9ebac72303b170ea18015bfe2d3088b0e53fb5ea9ffbfe9afc9321a8,hard_feasible,1.0,924400.0
panda,0.5,dls_task,True,258f2c8c30efe2242c2405173cfbfa1ecb0068be759c3f6d19cc3a265e32c5ce,near_limit,1.0,572225.0
panda,0.5,dls_task,True,19e799b6426a06442a2f926d04be4c3460def3f19fdcf2212a1308282942479c,local,1.0,598315.0
panda,0.5,dls_task,True,1698828d77cb9b0ae2db3211ee61227a308120f3d6ee4ed0be879265b55b9aa1,near_singular,1.0,580001.0
panda,0.5,dls_task,True,0bbf9b0bb4078200a8c069a7b44a66150510fb71513ed77ead8d633a642b7829,near_singular,1.0,603395.0
panda,0.5,dls_task,True,14ddabd08765fdd3cafacdc5bb1358c314545534d504468710fdc4c4eb9fe70b,near_limit,1.0,583012.0
panda,0.5,dls_task,True,330a7108086e08403652016fb074832d65d477bdd0f364f46239385ebcd0ccaf,local,1.0,576577.0
panda,0.5,dls_task,True,274494db30be4cd6f32955fe9bfe82332c65e2bf794b44692aa7f63c6b2f887d,near_singular,1.0,653738.0
panda,0.5,dls_task,True,14eb78865eee092508de1068273a36d58bbb3807e35f1470ba3f40ab94aeb319,local,1.0,621285.0
panda,0.5,dls_task,True,0297dd3d81e991b3f60e60b437255f8f80679529d658785126d8c6091cd7fb46,local,1.0,589753.0
panda,0.5,dls_task,True,09e2245f1d9d43f740ca5f2a4ccb62e985d51e94c6dcd6726c84cd8edcabb2c8,local,1.0,571887.0
panda,0.5,dls_task,True,1dba0bbef1fb579f1bdf3043aafd195f52389f15ebf5107c993f1509236a042d,hard_feasible,1.0,8398346.0
panda,0.5,dls_task,True,09269c53803294b626ac80c754ff696afaa28f9236ce8541170eb9a78f646e46,local,1.0,587381.0
panda,0.5,dls_task,True,210b698e73d82cf59790d09f1e8520b1de899936ece89e09c64b43f7d4414465,hard_feasible,1.0,918707.0
panda,0.5,dls_task,True,00846e15176fa64421a5927caec8c112efe84663a82f6a816bfd8c6293bbf19a,near_limit,1.0,585347.0
panda,0.5,dls_task,True,1a2641d0f9bd7242240ac983cf4d00b3bbefbfe474e5ee785c3a5705b228fbbd,local,1.0,579563.0
panda,0.5,dls_task,True,19bf3d859bb15c58ef79d58d49972d8b8e3b1c2b2b636589174b35d2ac3a740a,near_singular,1.0,922379.0
panda,0.5,dls_task,True,0a4eccf54fc9ed443fc5f764b4f196e4b1350413a30ecdb6c3cc8c0c33e591de,hard_feasible,1.0,940474.0
panda,0.5,dls_task,True,24a71e309ab82e1c4ffba94e6a704148678d683c9113b2bf058beb83114c64ef,near_singular,1.0,584725.0
panda,0.5,dls_task,True,0fe91a4363f8ca2be17091221fed0a3b7a079fa9263bdde971f823be560b6c65,hard_feasible,1.0,919490.0
panda,0.5,dls_task,True,1406d000b289ce65d430db4aafff2ad0a1e412bb298833cfbe6ba722ce68d37c,near_limit,1.0,599751.0
panda,0.5,dls_task,True,2b8a7092aad040968562b958a08417ec8f9b7eac519bc425bd671c45ae5b21c6,near_limit,1.0,583086.0
panda,0.5,dls_task,True,0c66dd402d01086121e5dcddb3b1207f8e3003d4b66de104876a2fb0c2ccff7a,near_singular,1.0,910805.0
panda,0.5,dls_task,True,0346f2b68d9d943e6f28160f0591cf006b0859cef5d3e072a81c290de4fb3f1f,near_singular,1.0,591457.0
panda,0.5,dls_task,True,139eaa4deea55600cfc50e608a64fb1c7c1fea91476d39eda44fbb25d1422f64,near_limit,1.0,584354.0
panda,0.5,dls_task,True,0cc7a8be56060c9d2f5e8bc070b8a4a060923ca9fbe3a8e92b0d952bb36d1b2e,hard_feasible,1.0,6498484.0
panda,0.5,dls_task,True,0f97bdaadc45d1c83cbec67fbc13f285c5d6b565463477cf4bba0dc1a2e3002b,near_limit,1.0,648570.0
panda,0.5,dls_task,True,1508650de05e2fda5c8bf46fad3a35a0f6be2f7bd9098a2a6625a9dd719778b7,hard_feasible,1.0,936826.0
panda,0.5,dls_task,True,0b25a5ec5415c72a9d6d86f2c66c21f295bff1671a4cbc91245d7b312e5f8e00,local,1.0,573394.0
panda,0.5,dls_task,True,20bea5ad9b2ba57c2dcd85cc26226ee7ad93d936325246a4e994be64013f64fa,hard_feasible,1.0,1918205.0
panda,0.5,dls_task,True,2c1ce33fae96e44210a23e082c3b0fbdc8734f848af823f8a7a560c7f8c6e6f8,hard_feasible,1.0,591504.0
panda,0.5,dls_task,True,0870d56ce0ffb204d98604014c04a44f3c5d4fa25b5a8e8e5eda7fe68028e0da,local,1.0,575165.0
panda,0.5,dls_task,True,144595985bc7e5647dace456fb4f410305cf8aa45b31d387a7e8166d880a8ddd,near_limit,1.0,580862.0
panda,0.5,dls_task,True,0e0e5edd06627773aac2b18b8a6b78d47f6782d2f07dd27be2de8927d32962f3,near_singular,1.0,581595.0
panda,0.5,dls_task,True,124fca7da046bfc3e3cf2eb1245cc6037e5e4dfbe431352eb44ae08935c0ac99,local,1.0,588249.0
panda,0.5,dls_task,True,26f09d559f2085fc166ea8fbe8c5771eb411c81a619d6d1e3a36e49eac27255f,local,1.0,567733.0
panda,0.5,dls_task,True,1cf11cf1bbdabca4de61d08a0665fe88d1e051b3e9ef256b81b9165d002112ab,local,1.0,583754.0
panda,0.5,dls_task,True,30257d3f5bfdadbaf6709a6fe4439eb07c350358e39a849d8e29fa3ee786899c,near_singular,1.0,588283.0
panda,0.5,dls_task,True,2712ddbcd32599e73a5cd8440349f8ea5a46542d38b238a926bf08c48d2e2eb1,near_singular,1.0,572484.0
panda,0.5,dls_task,True,1b94f169d8781507a633f13e14f804788e8cb453d9fcf88465706a978c50d2f3,local,1.0,580930.0
panda,0.5,dls_task,True,18db5a3758b6e6e7a775c9cf5717e56ed3fee48517b57b11e6f1da93856db950,local,1.0,586625.0
panda,0.5,dls_task,True,2f39c7bf486706b7f927036a43315458e3bb725a17f52c0ac71463a5ef5322d1,local,1.0,572381.0
panda,0.5,dls_task,True,192dcd51f77b68d6fadb95867151c41c6f834f259e33675c5a2c21905f450c82,near_singular,1.0,581012.0
panda,0.5,dls_task,True,22fb8260bb78b0ce37efb94a89e07ae231a537191a864e2dac25e4122c2f1caa,hard_feasible,1.0,911713.0
panda,0.5,dls_task,True,12a8c42e67e8ba9fd7ab16cb94ca58d6a2c57d82b10ba0c8168231b467fae1a1,local,1.0,589210.0
panda,0.5,dls_task,True,01eed396cd397197ad8e3a045668d464a5354d805bfd09f6190296d447a57067,near_singular,1.0,569603.0
panda,0.5,dls_task,True,2bf19ff3470d19df1faab9c07a9a242670dd8cebc8ed06eb2112d096218a268a,near_limit,1.0,588801.0
panda,0.5,dls_task,True,0ece6ab8a67d2bd1d26871c632f258112fa19d76607d5ce3075afb07eaf648c9,near_limit,1.0,581101.0
panda,0.5,dls_task,True,0ed85c18877bc94a403f27a91d1e85b14034a1204fb6d363df9030f8eba0e5e5,near_limit,1.0,579957.0
panda,0.5,dls_task,True,14e56528f80f29a5b37dd4c079569640d2044d974de09ccd0a9664cfa2b1b19c,local,1.0,584880.0
panda,0.5,dls_task,True,06e814b616f139ce74242b8f7761bf043788d774948aa8024a1e26bcb334ab2f,near_limit,1.0,592552.0
panda,0.5,dls_task,True,02e93082072c4326524b5538e8e3885ba430086ab1add618d5d00f8578a3bca7,local,1.0,591849.0
panda,0.5,dls_task,True,18291112e805f4af817b1d88703963158810bdfe141eb1e75df4921f6ed364c4,near_singular,1.0,630821.0
panda,0.5,dls_task,True,25cd48c7fd259e7cbf697ad1ddb9e1b009fe6424fff4d9494086fbaab66053b8,near_limit,1.0,596785.0
panda,0.5,dls_task,True,0df1ec4f5667fb0bee042a680f2a58328ec5d383a326d48b303782f1dee3d894,local,1.0,579881.0
panda,0.5,dls_task,True,0b9a8831cb05f23900b8dc2f87576d6d56698ceaf0746ba2c1b808d92c8874e4,local,1.0,608352.0
panda,0.5,dls_task,True,09dbdb32eedcfeb4554561d1b9fe6026aeed3015b436129e653ddc2525dfde9e,near_limit,1.0,576714.0
panda,0.5,dls_task,True,0b6dacc398e28e0d450eedc01b8592124225d8c999aec16e7fed30894064d63b,near_limit,1.0,594018.0
panda,0.5,dls_task,True,3049429b4cf9269a5db7eed13aa0f9e9e0db52c123041b871e7501694404faed,near_singular,1.0,576256.0
panda,0.5,dls_task,True,11e8245d3ad69c0208c1f0c6fda0b7fee388d7013772e67c0f433decf6412589,near_limit,1.0,602193.0
panda,0.5,dls_task,True,1da7e0d33da0288ad7bcd2bc41d6f3ea81c249165e5633650a96874ce14f1f1c,near_limit,1.0,591220.0
panda,0.5,dls_task,True,05239e2ee538e05c0ebfdd90982f78d686ca7a942c5357c98536a0e9bb24811f,local,1.0,597954.0
panda,0.5,dls_task,True,098840a0f1c8703866c6e665b814187bd0fa11c59f8eb2460abe3c6482bf1e08,near_singular,1.0,599266.0
panda,0.5,dls_task,True,164d7bd5231898697b7fa729f16ed4888fcfdaf1bb90158a4ddc0373acbba577,hard_feasible,1.0,924723.0
panda,0.5,dls_task,True,0828afe3bda52458af427ae7a80e58edb3b85c0cde9bfbf56e5ebbd7936a7429,near_singular,1.0,586184.0
panda,0.5,dls_task,True,341d2302d2287f290b49f27bd5cf3481c9108ae91dc23939ef60f59287cfd340,local,1.0,593428.0
panda,0.5,dls_task,True,16e60f2fed26abe128da76320916dd540a1e12e8c62085cf19b1eae0c8cdb3df,local,1.0,581690.0
panda,0.5,dls_task,True,1d75c6ae5e98e0784ba1b1746fd8c1329e8f27fe0b3fed1d91fda903dcae958d,near_limit,1.0,929620.0
panda,0.5,dls_task,True,0d7e89869ba12701add840350143b8208ef4d1ce0f8071791b20a38f8e89a070,local,1.0,588596.0
panda,0.5,dls_task,True,081e532687d9626df4e9711f1e2917dc4066c133be5fef139e830cb3cab4022f,near_limit,1.0,591382.0
panda,0.5,dls_task,True,0643c131dbb2d5f6b936a705b858f4bde520e268e8a5fcefd6f80e0470b6a1ec,near_limit,1.0,586977.0
panda,0.5,dls_task,True,04ab6d5ab17b0c4e84edc4b51220dccf9203695c60b4afdb2f11c05728312779,local,1.0,579275.0
panda,0.5,dls_task,True,02372deca017a1d57f8b6ae4bf1186ff9ae517587eebd327f175c71b0fb8921c,local,1.0,624091.0
panda,0.5,dls_task,True,1b522837f05b1606c9cc31851eb50abfdcc4e32a9a701e26e3dc9858508662d1,near_singular,1.0,696085.0
panda,0.5,dls_task,True,0c428d9e6f5e72bc39f348a1675fd06f5a1d83f880626b5acb25d8bf92714b5d,near_singular,1.0,590114.0
panda,0.5,dls_task,True,2a62cf7ec9f7ec2cef4e3e104bd35d00136a89f37f62348ddd8c382178805761,near_limit,1.0,601564.0
panda,0.5,dls_task,True,1275683e7c0b3268c31475181d0389118b58d7ecb8a0a9a8d1a8417ed3605691,near_limit,1.0,943642.0
panda,0.5,dls_task,True,04a3c78211d8e1961ffd9ef1635eeea0bf16a4095e4bdb18a0221845220ee01c,hard_feasible,1.0,1260192.0
panda,0.5,dls_task,True,12f33c02b66cd4eeab54c64eac7aea1fc672fe4254399698e210e04b587bb206,near_singular,1.0,621149.0
panda,0.5,dls_task,True,28dc6e20858f68ce101724c1bfcc5bb85d34bc0407d1164a508b6454ab94937a,near_singular,1.0,610224.0
panda,0.5,dls_task,True,05b2bca648da2f59681bcec377a943de0bea8e8b6df75c132d83e8b4da7b75bc,near_singular,1.0,918898.0
panda,0.5,dls_task,True,17ed38d011c6642d84b19ce82347c260b9780e038cfb6dd6008f4d8ceab8b2be,hard_feasible,1.0,945439.0
panda,0.5,dls_task,True,12cf595385f261c95b4972d2db6dccdcff21504d3f5d17bbc380d8807d8366fa,local,1.0,572733.0
panda,0.5,dls_task,True,08790c751a5676a55c928d43e31633198c8e8dd6ac23f6ede7167c7ffd91a28b,hard_feasible,1.0,933179.0
panda,0.5,dls_task,True,293af7d57f0cc8718299d1801fa12c7220dbf3cfe8021ee819c537d290061b01,local,1.0,575305.0
panda,0.5,dls_task,True,22de78e5b5524076ceb551bfa5bbc78f67a0be2e3f0e1ef9308587eff5b677a4,local,1.0,604398.0
panda,0.5,dls_task,True,21d9698467c5f4a391b03840d18347415cd28fec84979d2671511f18712778ae,near_singular,1.0,573326.0
panda,0.5,dls_task,True,0c7f71b7597dbf13764a2c9d81f19f14c7dad7ad306f920a275dac549e6476cb,near_limit,1.0,575990.0
panda,0.5,dls_task,True,1aa789c403f424aba7dc672df32e5f64e85bcbbd4a59195897d6b45df5da280e,hard_feasible,1.0,918635.0
panda,0.5,dls_task,True,173bf44a734d7325419a13d6fa7f438121edfc1dbc20ffb18601ac65eba126ce,local,1.0,574985.0
panda,0.5,dls_task,True,2ee26675cc598116660cf7811be37520ef544a35c64c27bebe9d8478cbbba380,local,1.0,581797.0
panda,0.5,dls_task,True,0248ca43f664dfff545e4384b95ca62841f4d9bdf3ba286afa6bbd58da037ba1,near_singular,1.0,583989.0
panda,0.5,dls_task,True,010c62af89f2b8166952379ac5d1ee0ad9eebf5901f34106f52d04529e13b06f,local,1.0,583736.0
panda,0.5,dls_task,True,1e33317132f9b66aa2c87067a160771c1be04a722105b75edfa0fc0ef1bf154a,near_limit,1.0,573611.0
panda,0.5,dls_task,True,0b7ff5ec5f77c3413e87e02698f870cc7994e32f9a9489c28debbf82bec09955,near_limit,1.0,575352.0
panda,0.5,dls_task,True,28c418e5499aa20d769c3ea78f90f575290e6b7022ef806eb44c3889b18ed7e9,local,1.0,584475.0
panda,0.5,dls_task,True,100c27e9fba9f88a2ee0431d11fa48d991f62f1b4093046235e646d9958d5bd4,near_limit,1.0,588209.0
panda,0.5,dls_task,True,1eeccc986a127997401a00865ce8686a17c89f2af3676a761b8ecc4e6f2ffdd5,hard_feasible,1.0,934277.0
panda,0.5,dls_task,True,11153d877b57c911897f45782ff81e1c25b46c96abe09a6ee1ceb8c3a804fea2,near_limit,1.0,595841.0
panda,0.5,dls_task,True,172e75934a10a01e0fd77015dbea546ef9c4f32d107a553e43aaf01866861c46,near_singular,1.0,586810.0
panda,0.5,dls_task,True,006403e6dfcb95ebfc96a5789b00af8e44575e07b213d1d2a734c81e6ea4745f,near_limit,1.0,598240.0
panda,0.5,dls_task,True,2a78f74b4642674dc2285da2c2d6c43257b9e703d4bcaaf60debbc1d9e794953,near_singular,1.0,594383.0
panda,0.5,dls_task,True,1f0aad9edc8f818f59bcfc2a37be837de43a6855aa6bc67f391147078bf09384,local,1.0,598812.0
panda,0.5,dls_task,True,1e397b1d68eefa81ce7c74a5c19636ecaf885964ef5ee49a6e3d3f716d9b8d3b,hard_feasible,1.0,586193.0
panda,0.5,dls_task,True,286a438df702c90b9d4286c41afff91976e484b94a32120c676941cd4e4940cf,near_singular,1.0,603674.0
panda,0.5,dls_task,True,0c67864118459e712621bf9112dff90a85cfbc2a0455a3e4dba3a0ed0a50e0c5,local,1.0,601814.0
panda,0.5,dls_task,True,0593494452a7a8dacef99b34cb3fafb943116465e0b2c40d2feaf0ba0fdf29dd,local,1.0,574954.0
panda,0.5,dls_task,True,14fc87e5120e031681beb2e1524bf7bdfede3e241c04e91f2988f5805335bfdc,local,1.0,581455.0
panda,0.5,dls_task,True,0a4d7e3aaccc5b0c725dae28995b40e652b7663097293fd27bf80caf33e8ec23,hard_feasible,1.0,923342.0
panda,0.5,dls_task,True,34610a667f5a3d960d2540ec918f2c617717aeb81f7ef4b1b3554452cb3ece9c,local,1.0,576139.0
panda,0.5,dls_task,True,117ac9476671ada305644520d9231a6ac547f247c97da361ebb3489d743c33fb,near_limit,1.0,584705.0
panda,0.5,dls_task,True,0290b4c5f3cbb59804e322c8315c283adf2f0e590cd79661cb51d343d3e016c2,local,1.0,575073.0
panda,0.5,dls_task,True,0b6a66958761241dd60f04ab8c48193a479291345e4a708ba938e488763b0522,hard_feasible,1.0,907796.0
panda,0.5,dls_task,True,00abd521cc74b6f7bbb55a95468deb4d6eeb1c9a80d570d55f63154330e5b1bf,local,1.0,591377.0
panda,0.5,dls_task,True,1116ffba276af7bb4f87c96f77c26e5c0da89e9ea4f92b07a66c0ebf98784f3c,near_singular,1.0,575247.0
panda,0.5,dls_task,True,22a8b4988506225b81d0f4495e860a838cc4a07b7ed9220158e2525daa2a97fe,local,1.0,584666.0
panda,0.5,dls_task,True,141753dbf55a12b254b7b2d40eb019cd25d8c26b01b3473574a1760c48462709,near_limit,1.0,586522.0
panda,0.5,dls_task,True,323148e19e7cc41a72693bd61e6bdc1103667c6b9f8d6d45a290eebf4f95e2fc,local,1.0,580499.0
panda,0.5,dls_task,True,1f9393b9eb659fb30b2f48d03133792805754ea313f73b4526cf72e4ca1bb888,hard_feasible,1.0,916791.0
panda,0.5,dls_task,True,188b8d26fc380b4def6b6296c620c7fdbfa1433985b0734f968ee03d114548f7,hard_feasible,1.0,917185.0
panda,0.5,dls_task,True,2d2252520c6c3947628dcea7dbc3c72d7690192f46324bf438606bc7359c4b4c,near_limit,1.0,594755.0
panda,0.5,dls_task,True,14505c27b16cc2fa539180710c537674b5c6d827f4257a07eed993bff690b66a,near_limit,1.0,577417.0
panda,0.5,dls_task,True,13f760fabba0d6c240e220bf13766ee6648f1b4aaa3bbd8fd06aece964100a30,local,1.0,582117.0
panda,0.5,dls_task,True,1c90e5827fdec8b1960192a7796e0c71513aa1c49d4c5c9adcc581d69c6c3f6b,near_limit,1.0,587633.0
panda,0.5,dls_task,True,1b0216d598f6c63ee72caa8b980d02fdb4c41695c5ff8772f4c3117d8cee0a6f,near_singular,1.0,572145.0
panda,0.5,dls_task,True,040d374e9adf529e5504f75ae93d9eff66477f42a023f3f65035d5917b099ea5,local,1.0,1558024.0
panda,0.5,dls_task,True,27cbd4202564017098db942b5f1472f82a690f8a6a5e30a4faec949b7a28c135,hard_feasible,1.0,1601897.0
panda,0.5,dls_task,True,08c28c5d86611c349aed0b2f39ac074cb1a7a853b3284dd76b1655b309074872,near_singular,1.0,583421.0
panda,0.5,dls_task,True,1f3458114ef1a99d495f8ff59732f8b00fed9427b58c5db1a16c87a29037686f,local,1.0,580442.0
panda,0.5,dls_task,True,0e64bc3197e2967b3a0bf5cdab431b2c0f92f49e4469a171cb3ee6e352d60f2a,local,1.0,600387.0
panda,0.5,dls_task,True,1eb1f3be08e967cc9694efcb970ce747dea2e4ba3a4f5e7950be23e7597f9870,local,1.0,591926.0
panda,0.5,dls_task,True,22db406dd57121d817790137093b765d6b3c2cfa633382afe5c3aab71eacf396,near_limit,1.0,582379.0
panda,0.5,dls_task,True,22d1076d0e3a4f90c96171d2f80e04cc3b50404c9b1fe0efe60f2ec56206db7c,local,1.0,588026.0
panda,0.5,dls_task,True,04e55c66f6a1d04ae2d9be16ee4e01988320ded651afca96609f5c8b3a411668,local,1.0,581208.0
panda,0.5,dls_task,True,217e75ca18e3e7fb28cec3bc045f9987164c215870f065e2f35dedc0807b1b5c,near_singular,1.0,578017.0
panda,0.5,dls_task,True,13c8a52e7c8f9fb3755096056839b009e0a8cbd445a285823f27d36b25b4178d,local,1.0,581493.0
panda,0.5,dls_task,True,28cacd142de104580be1041277625e65f4ba7712b5e649178e9c6895706d6dd6,near_limit,1.0,578390.0
panda,0.5,dls_task,True,1a23b21d7fcc9aecb6482478a47c58889b814780006ae0fadfa6c4e4121fb572,near_singular,1.0,586143.0
panda,0.5,dls_task,True,008190027ed0c64b1e947a5f9a85713d849ebfa0e9f9e24a85189cb1426eabd6,local,1.0,582966.0
panda,0.5,dls_task,True,1e80a10ae708cc2a231f5d08fd27f09f7d7f93fbf865a01a5dd41cff7e7b621f,local,1.0,583872.0
panda,0.5,dls_task,True,2adab7e5f254d9a5f20a3237a122e07b144108a87d4385d71389a7673d1a66b6,hard_feasible,1.0,580202.0
panda,0.5,dls_task,True,1d138454ec7125034e6f96b366736399b888a00ca624251481f898fbf083b3e1,near_singular,1.0,574350.0
panda,0.5,dls_task,True,3361a75ba470caa8f0993a70b326a7774d28932d225f362e76b67a385056bb80,local,1.0,592100.0
panda,0.5,dls_task,True,200eec59f4f23d81e7aec60210fbdb0df8f478fa763c089dec5c4089ceba8dca,near_limit,1.0,588962.0
panda,0.5,dls_task,True,15be0b408270d4e4a7a2e859599308d62f0d0cfef4c4bf7646e2606f7195d5cc,hard_feasible,1.0,933926.0
panda,0.5,dls_task,True,2af02e1a98bccc8681c509f2800c7673a60ddcd950154e781d3c8ac8ab509705,local,1.0,582589.0
panda,0.5,dls_task,True,0cf2f193f393560b547abdd92c36d6ef32056fa6c1594e1ab4b0d67a288289a0,near_singular,1.0,580670.0
panda,0.5,dls_task,True,2aa78f03978ae1ad0ce0e68a6ae3e25196e3872d1cd9a713b24c4fd18ce8c8a3,local,1.0,588725.0
panda,0.5,dls_task,True,00ab0fd720d70480378789c523d3f4d82d3dda1a93eed33ce6d99c4d8bc05d4b,near_limit,1.0,583045.0
panda,0.5,dls_task,True,1c364867b6897f0369f916baf489c4639af72248de9ae577b4be14b7f9d09979,near_limit,1.0,589549.0
panda,0.5,dls_task,True,2792495bc8ae0e61f5cd8aae7f8b4e7628f0e2dcc93f94035b0f27479a186861,local,1.0,572930.0
panda,0.5,dls_task,True,0331567cf82faf20f2824bf8ca2d8960ec9b1cec3c064d2a30950c70efb1b657,local,1.0,576747.0
panda,0.5,dls_task,True,1920ddd15f5927507efa713305bca665eac9bb223afd6e2a721996648b2f9038,hard_feasible,1.0,922470.0
panda,0.5,dls_task,True,0d215c5d4f94c0d0f7b931d949879fd68fc265739a76a0f07b6ff778c33e4abc,local,1.0,585727.0
panda,0.5,dls_task,True,1a7ee1ba3b9583afa1c58f0020770675ca425947b7625172efd5bb513cbf0289,local,1.0,573746.0
panda,0.5,dls_task,True,1189b66e9940cbee132656e33a60d73bf459fe76b41c75e98b91014b42ed04e1,local,1.0,579732.0
panda,0.5,dls_task,True,1a9f1010eb33cc746c6690dc27e61bc20ed314c1ae1a16691086e740252cc12f,local,1.0,578028.0
panda,0.5,dls_task,True,2c4eac8a83ab4d2b2ddcd3189546d5f3c7036ef150eb10837c0a234a0b5de9f3,near_singular,1.0,602672.0
panda,0.5,dls_task,True,00aec6ca229a5f53d82a5e48841dab5a9781874429a71dc412f2640555eeafe2,hard_feasible,1.0,920503.0
panda,0.5,dls_task,True,0acd569b99fb6f49983e65768dac4ec3cc70ba9c336f2949a9095f5c2b4afb73,hard_feasible,1.0,7709031.0
panda,0.5,dls_task,True,190819b3a5058c18a2bf8927cfddafa381f24e28ab41cbef6df7fd72de126981,near_singular,1.0,582341.0
panda,0.5,dls_task,True,05dccff6bcb91e81855c3f94b05d00ac70ecef68f3a8dc9300f0e1ecd546a33f,near_singular,1.0,591919.0
panda,0.5,dls_task,True,0a05075ba7132ab16f50d3050da4527e2e3516c03a5bc8d3809c6a8ba3d9fd9e,hard_feasible,1.0,927090.0
panda,0.5,dls_task,True,181b9322f58e75e60a03620a94ac0214c915f71377a7e1526f7d1024e2626731,near_limit,1.0,585000.0
panda,0.5,dls_task,True,1df2729b478ef59b0d7b17beccb68077515868471d2f40d97cfd465e48b417a9,local,1.0,575107.0
panda,0.5,dls_task,True,2d9c23ba6333c24a2f05b3a89b09d55095215b6d0601cb1851970548ac9e79b4,near_singular,1.0,596288.0
