robot,uid,method,anchor_uid,displacement,alpha,accepted,mean_ms,mean_total_local_qp_calls,max_qps_one_local_model,exit_reasons
panda,a30332e368b2a4c8594a487ba92a2d12bd2cdedfb1f15c118d74ccfbddd49961,clarabel,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.5,1.0,0.64844,3.0,2,"{""conic_solved"":3}"
panda,91172bf57e7f0e4ce5644af03264537d486f2358928297892128ec4e09edaf28,relative,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.95,1.0,0.44098333333333334,2.0,1,"{""relative_progress"":3}"
panda,91172bf57e7f0e4ce5644af03264537d486f2358928297892128ec4e09edaf28,fixed_qp1,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.95,1.0,0.413848,2.0,1,"{""fixed_budget"":3}"
panda,91172bf57e7f0e4ce5644af03264537d486f2358928297892128ec4e09edaf28,fixed_qp2,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.95,1.0,0.5548686666666667,3.0,2,"{""fixed_budget"":3}"
panda,91172bf57e7f0e4ce5644af03264537d486f2358928297892128ec4e09edaf28,tight,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.95,1.0,0.7299353333333334,4.0,3,"{""tight_gap"":3}"
panda,91172bf57e7f0e4ce5644af03264537d486f2358928297892128ec4e09edaf28,clarabel,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,high_utilization,0.95,1.0,0.6502203333333334,3.0,2,"{""conic_solved"":3}"
panda,79b42972ced253c6dda5aa0024c38ef23c25c71ec8039063562d6f7e6f2b2cf1,relative,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.0,1.0,0.5543876666666666,2.0,1,"{""relative_progress"":3}"
panda,79b42972ced253c6dda5aa0024c38ef23c25c71ec8039063562d6f7e6f2b2cf1,fixed_qp1,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.0,1.0,0.534141,2.0,1,"{""fixed_budget"":3}"
panda,79b42972ced253c6dda5aa0024c38ef23c25c71ec8039063562d6f7e6f2b2cf1,fixed_qp2,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.0,1.0,0.7605063333333334,3.0,2,"{""fixed_budget"":3}"
panda,79b42972ced253c6dda5aa0024c38ef23c25c71ec8039063562d6f7e6f2b2cf1,tight,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.0,1.0,2.46843,13.0,12,"{""tight_gap"":3}"
panda,79b42972ced253c6dda5aa0024c38ef23c25c71ec8039063562d6f7e6f2b2cf1,clarabel,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.0,1.0,0.772968,3.0,2,"{""conic_solved"":3}"
panda,acca348402d946edbb6e28a48f262f3d8ea4ebfab975806d176237dc92eedaca,relative,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.5,1.0,0.4975443333333333,2.0,1,"{""relative_progress"":3}"
panda,acca348402d946edbb6e28a48f262f3d8ea4ebfab975806d176237dc92eedaca,fixed_qp1,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.5,1.0,0.4765466666666667,2.0,1,"{""fixed_budget"":3}"
panda,acca348402d946edbb6e28a48f262f3d8ea4ebfab975806d176237dc92eedaca,fixed_qp2,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.5,1.0,0.6940373333333334,3.0,2,"{""fixed_budget"":3}"
panda,acca348402d946edbb6e28a48f262f3d8ea4ebfab975806d176237dc92eedaca,tight,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.5,1.0,2.2517203333333335,12.0,11,"{""tight_gap"":3}"
panda,acca348402d946edbb6e28a48f262f3d8ea4ebfab975806d176237dc92eedaca,clarabel,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.5,1.0,0.733393,3.0,2,"{""conic_solved"":3}"
panda,7dc010c351736d3cca159a49020b419184f2a352a855a875a62452dad7fedbbb,relative,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.95,1.0,0.497588,2.0,1,"{""relative_progress"":3}"
panda,7dc010c351736d3cca159a49020b419184f2a352a855a875a62452dad7fedbbb,fixed_qp1,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.95,1.0,0.48144533333333334,2.0,1,"{""fixed_budget"":3}"
panda,7dc010c351736d3cca159a49020b419184f2a352a855a875a62452dad7fedbbb,fixed_qp2,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.95,1.0,0.6598436666666666,3.0,2,"{""fixed_budget"":3}"
panda,7dc010c351736d3cca159a49020b419184f2a352a855a875a62452dad7fedbbb,tight,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.95,1.0,2.0810033333333333,11.0,10,"{""tight_gap"":3}"
panda,7dc010c351736d3cca159a49020b419184f2a352a855a875a62452dad7fedbbb,clarabel,13564bced9ab445ac47e7fbe2563b5a22a4356c8bee72ac3ac8b70416c3653bf,multijoint_boundary,0.95,1.0,0.7315456666666666,3.0,2,"{""conic_solved"":3}"
panda,0e1c1934ad61e5392c81463f74cf706303b50bdb69ebbe353b28c2ded1e40530,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.0,1.0,0.27631433333333333,1.0,1,{}
panda,0e1c1934ad61e5392c81463f74cf706303b50bdb69ebbe353b28c2ded1e40530,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.0,1.0,0.2958286666666667,1.0,1,{}
panda,0e1c1934ad61e5392c81463f74cf706303b50bdb69ebbe353b28c2ded1e40530,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.0,1.0,0.2763666666666667,1.0,1,{}
panda,0e1c1934ad61e5392c81463f74cf706303b50bdb69ebbe353b28c2ded1e40530,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.0,1.0,0.2782553333333333,1.0,1,{}
panda,0e1c1934ad61e5392c81463f74cf706303b50bdb69ebbe353b28c2ded1e40530,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.0,1.0,0.275803,1.0,1,{}
panda,251d74caaedc79d0e2e1a87f95089ef33a2261f57ee2e19f0ee484d5e7e39356,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.5,1.0,0.2779776666666667,1.0,1,{}
panda,251d74caaedc79d0e2e1a87f95089ef33a2261f57ee2e19f0ee484d5e7e39356,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.5,1.0,0.269221,1.0,1,{}
panda,251d74caaedc79d0e2e1a87f95089ef33a2261f57ee2e19f0ee484d5e7e39356,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.5,1.0,0.2740553333333333,1.0,1,{}
panda,251d74caaedc79d0e2e1a87f95089ef33a2261f57ee2e19f0ee484d5e7e39356,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.5,1.0,0.28426666666666667,1.0,1,{}
panda,251d74caaedc79d0e2e1a87f95089ef33a2261f57ee2e19f0ee484d5e7e39356,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.5,1.0,0.2728313333333333,1.0,1,{}
panda,3e291f93bf3b00c80314caaf820b4f4c7c7c96245d27f32d01ae51bffccd6065,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.95,1.0,0.2756163333333333,1.0,1,{}
panda,3e291f93bf3b00c80314caaf820b4f4c7c7c96245d27f32d01ae51bffccd6065,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.95,1.0,0.271181,1.0,1,{}
panda,3e291f93bf3b00c80314caaf820b4f4c7c7c96245d27f32d01ae51bffccd6065,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.95,1.0,0.2813803333333333,1.0,1,{}
panda,3e291f93bf3b00c80314caaf820b4f4c7c7c96245d27f32d01ae51bffccd6065,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.95,1.0,0.2814066666666667,1.0,1,{}
panda,3e291f93bf3b00c80314caaf820b4f4c7c7c96245d27f32d01ae51bffccd6065,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,regular,0.95,1.0,0.2756863333333333,1.0,1,{}
panda,0a41fb40cad8dbd18ca0ad4ae625d02cb2fa21e5610c96844169b28eefef164c,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.0,1.0,0.298157,1.0,1,{}
panda,0a41fb40cad8dbd18ca0ad4ae625d02cb2fa21e5610c96844169b28eefef164c,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.0,1.0,0.287112,1.0,1,{}
panda,0a41fb40cad8dbd18ca0ad4ae625d02cb2fa21e5610c96844169b28eefef164c,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.0,1.0,0.3052276666666667,1.0,1,{}
panda,0a41fb40cad8dbd18ca0ad4ae625d02cb2fa21e5610c96844169b28eefef164c,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.0,1.0,0.304891,1.0,1,{}
panda,0a41fb40cad8dbd18ca0ad4ae625d02cb2fa21e5610c96844169b28eefef164c,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.0,1.0,0.2917186666666667,1.0,1,{}
panda,52b58cb66850e497af5233346a62eabd148f672d1e72ae17866011dfed3cbbcc,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.5,1.0,0.297153,1.0,1,{}
panda,52b58cb66850e497af5233346a62eabd148f672d1e72ae17866011dfed3cbbcc,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.5,1.0,0.304991,1.0,1,{}
panda,52b58cb66850e497af5233346a62eabd148f672d1e72ae17866011dfed3cbbcc,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.5,1.0,0.2880423333333333,1.0,1,{}
panda,52b58cb66850e497af5233346a62eabd148f672d1e72ae17866011dfed3cbbcc,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.5,1.0,0.303225,1.0,1,{}
panda,52b58cb66850e497af5233346a62eabd148f672d1e72ae17866011dfed3cbbcc,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.5,1.0,0.2915773333333333,1.0,1,{}
panda,fdd8c0ea4cde223abd9a72b90f44e65363b8253526a610abdc2728d1a7eea7eb,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.95,1.0,0.31444,1.0,1,{}
panda,fdd8c0ea4cde223abd9a72b90f44e65363b8253526a610abdc2728d1a7eea7eb,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.95,1.0,0.3015833333333333,1.0,1,{}
panda,fdd8c0ea4cde223abd9a72b90f44e65363b8253526a610abdc2728d1a7eea7eb,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.95,1.0,0.3006016666666667,1.0,1,{}
panda,fdd8c0ea4cde223abd9a72b90f44e65363b8253526a610abdc2728d1a7eea7eb,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.95,1.0,0.29022733333333334,1.0,1,{}
panda,fdd8c0ea4cde223abd9a72b90f44e65363b8253526a610abdc2728d1a7eea7eb,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,high_utilization,0.95,1.0,0.298518,1.0,1,{}
panda,d439139e02e9afb7243d160f3e80bc639e297c09fb07b1008e244e1498bfbc61,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.0,1.0,0.5658883333333333,2.0,1,"{""relative_progress"":3}"
panda,d439139e02e9afb7243d160f3e80bc639e297c09fb07b1008e244e1498bfbc61,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.0,1.0,0.506425,2.0,1,"{""fixed_budget"":3}"
panda,d439139e02e9afb7243d160f3e80bc639e297c09fb07b1008e244e1498bfbc61,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.0,1.0,0.7006046666666667,3.0,2,"{""fixed_budget"":3}"
panda,d439139e02e9afb7243d160f3e80bc639e297c09fb07b1008e244e1498bfbc61,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.0,1.0,1.926734,11.0,10,"{""tight_gap"":3}"
panda,d439139e02e9afb7243d160f3e80bc639e297c09fb07b1008e244e1498bfbc61,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.0,1.0,0.726059,3.0,2,"{""conic_solved"":3}"
panda,1afbb10c9dd9d1b099b9d7dd0c9553bd593fd2085510e946bbcf1568ce5a05c5,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.5,1.0,0.523415,2.0,1,"{""relative_progress"":3}"
panda,1afbb10c9dd9d1b099b9d7dd0c9553bd593fd2085510e946bbcf1568ce5a05c5,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.5,1.0,0.4797806666666667,2.0,1,"{""fixed_budget"":3}"
panda,1afbb10c9dd9d1b099b9d7dd0c9553bd593fd2085510e946bbcf1568ce5a05c5,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.5,1.0,0.661826,3.0,2,"{""fixed_budget"":3}"
panda,1afbb10c9dd9d1b099b9d7dd0c9553bd593fd2085510e946bbcf1568ce5a05c5,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.5,1.0,1.612754,9.0,8,"{""tight_gap"":3}"
panda,1afbb10c9dd9d1b099b9d7dd0c9553bd593fd2085510e946bbcf1568ce5a05c5,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.5,1.0,0.7346853333333334,3.0,2,"{""conic_solved"":3}"
panda,e3aedb464bb126a08eca7d04ef65ee92d5bd1679fd724f9714df7f355beb3dae,relative,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.95,1.0,0.5011523333333333,2.0,1,"{""relative_progress"":3}"
panda,e3aedb464bb126a08eca7d04ef65ee92d5bd1679fd724f9714df7f355beb3dae,fixed_qp1,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.95,1.0,0.48045766666666667,2.0,1,"{""fixed_budget"":3}"
panda,e3aedb464bb126a08eca7d04ef65ee92d5bd1679fd724f9714df7f355beb3dae,fixed_qp2,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.95,1.0,0.674079,3.0,2,"{""fixed_budget"":3}"
panda,e3aedb464bb126a08eca7d04ef65ee92d5bd1679fd724f9714df7f355beb3dae,tight,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.95,1.0,1.938819,11.0,10,"{""tight_gap"":3}"
panda,e3aedb464bb126a08eca7d04ef65ee92d5bd1679fd724f9714df7f355beb3dae,clarabel,eead7436b30c1eb90dce96069f4d34d080e8095e47d19b9fd02e186b44bbbd3a,multijoint_boundary,0.95,1.0,0.750369,3.0,2,"{""conic_solved"":3}"
panda,c9787f72bc1c078c83b45af8e0f5c595c7220927f38b5cc8a1dd3d675ded1d82,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.0,1.0,0.27487633333333333,1.0,1,{}
panda,c9787f72bc1c078c83b45af8e0f5c595c7220927f38b5cc8a1dd3d675ded1d82,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.0,1.0,0.27401,1.0,1,{}
panda,c9787f72bc1c078c83b45af8e0f5c595c7220927f38b5cc8a1dd3d675ded1d82,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.0,1.0,0.273588,1.0,1,{}
panda,c9787f72bc1c078c83b45af8e0f5c595c7220927f38b5cc8a1dd3d675ded1d82,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.0,1.0,0.29913633333333334,1.0,1,{}
panda,c9787f72bc1c078c83b45af8e0f5c595c7220927f38b5cc8a1dd3d675ded1d82,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.0,1.0,0.2809746666666667,1.0,1,{}
panda,543ce591460d5cbb1960630a1311766dcf5329e14a1ada00f6d25e0c976284c7,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.5,1.0,0.2783673333333333,1.0,1,{}
panda,543ce591460d5cbb1960630a1311766dcf5329e14a1ada00f6d25e0c976284c7,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.5,1.0,0.2981316666666667,1.0,1,{}
panda,543ce591460d5cbb1960630a1311766dcf5329e14a1ada00f6d25e0c976284c7,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.5,1.0,0.2810126666666667,1.0,1,{}
panda,543ce591460d5cbb1960630a1311766dcf5329e14a1ada00f6d25e0c976284c7,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.5,1.0,0.2886346666666667,1.0,1,{}
panda,543ce591460d5cbb1960630a1311766dcf5329e14a1ada00f6d25e0c976284c7,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.5,1.0,0.2783363333333333,1.0,1,{}
panda,b7c539be9bb73d1f57f0659341be9ee65e83dc43b4a5d50e79f0ecc1f48d8ae7,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.95,1.0,0.271838,1.0,1,{}
panda,b7c539be9bb73d1f57f0659341be9ee65e83dc43b4a5d50e79f0ecc1f48d8ae7,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.95,1.0,0.2747546666666667,1.0,1,{}
panda,b7c539be9bb73d1f57f0659341be9ee65e83dc43b4a5d50e79f0ecc1f48d8ae7,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.95,1.0,0.2769286666666667,1.0,1,{}
panda,b7c539be9bb73d1f57f0659341be9ee65e83dc43b4a5d50e79f0ecc1f48d8ae7,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.95,1.0,0.2837803333333333,1.0,1,{}
panda,b7c539be9bb73d1f57f0659341be9ee65e83dc43b4a5d50e79f0ecc1f48d8ae7,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,regular,0.95,1.0,0.270147,1.0,1,{}
panda,8aa75571fcb500e8cb2dc28ebbf05ce5cbd40bbef63deac1c50156b1975ef7c6,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.0,1.0,0.5454576666666666,2.0,1,"{""relative_progress"":3}"
panda,8aa75571fcb500e8cb2dc28ebbf05ce5cbd40bbef63deac1c50156b1975ef7c6,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.0,1.0,0.5399993333333334,2.0,1,"{""fixed_budget"":3}"
panda,8aa75571fcb500e8cb2dc28ebbf05ce5cbd40bbef63deac1c50156b1975ef7c6,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.0,1.0,0.715888,3.0,2,"{""fixed_budget"":3}"
panda,8aa75571fcb500e8cb2dc28ebbf05ce5cbd40bbef63deac1c50156b1975ef7c6,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.0,1.0,2.5099343333333333,12.0,11,"{""tight_gap"":3}"
panda,8aa75571fcb500e8cb2dc28ebbf05ce5cbd40bbef63deac1c50156b1975ef7c6,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.0,1.0,0.73621,3.0,2,"{""conic_solved"":3}"
panda,9967f4b9a33b1df1527eee85458105691426f972e28ab49fca062faf29681a7f,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.5,1.0,0.5579983333333334,2.0,1,"{""relative_progress"":3}"
panda,9967f4b9a33b1df1527eee85458105691426f972e28ab49fca062faf29681a7f,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.5,1.0,0.523796,2.0,1,"{""fixed_budget"":3}"
panda,9967f4b9a33b1df1527eee85458105691426f972e28ab49fca062faf29681a7f,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.5,1.0,0.6893623333333334,3.0,2,"{""fixed_budget"":3}"
panda,9967f4b9a33b1df1527eee85458105691426f972e28ab49fca062faf29681a7f,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.5,1.0,1.5756546666666666,8.0,7,"{""tight_gap"":3}"
panda,9967f4b9a33b1df1527eee85458105691426f972e28ab49fca062faf29681a7f,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.5,1.0,0.7301543333333333,3.0,2,"{""conic_solved"":3}"
panda,a024a14e50e4fcef12b13b62ecf3377eb6ad66c05e02336b9a82f3a10ad702a3,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.95,1.0,0.5510166666666666,2.0,1,"{""relative_progress"":3}"
panda,a024a14e50e4fcef12b13b62ecf3377eb6ad66c05e02336b9a82f3a10ad702a3,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.95,1.0,0.5404306666666666,2.0,1,"{""fixed_budget"":3}"
panda,a024a14e50e4fcef12b13b62ecf3377eb6ad66c05e02336b9a82f3a10ad702a3,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.95,1.0,0.7664156666666666,3.0,2,"{""fixed_budget"":3}"
panda,a024a14e50e4fcef12b13b62ecf3377eb6ad66c05e02336b9a82f3a10ad702a3,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.95,1.0,1.506173,8.0,7,"{""tight_gap"":3}"
panda,a024a14e50e4fcef12b13b62ecf3377eb6ad66c05e02336b9a82f3a10ad702a3,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,high_utilization,0.95,1.0,0.7578326666666666,3.0,2,"{""conic_solved"":3}"
panda,849649101d890e60430874e56f81a70d5834367a0c7c79244467d56e6fe8a1d2,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.0,1.0,0.598041,2.0,1,"{""relative_progress"":3}"
panda,849649101d890e60430874e56f81a70d5834367a0c7c79244467d56e6fe8a1d2,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.0,1.0,0.5738106666666666,2.0,1,"{""fixed_budget"":3}"
panda,849649101d890e60430874e56f81a70d5834367a0c7c79244467d56e6fe8a1d2,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.0,1.0,0.7894043333333334,3.0,2,"{""fixed_budget"":3}"
panda,849649101d890e60430874e56f81a70d5834367a0c7c79244467d56e6fe8a1d2,tight,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.0,1.0,3.722897,17.0,16,"{""tight_gap"":3}"
panda,849649101d890e60430874e56f81a70d5834367a0c7c79244467d56e6fe8a1d2,clarabel,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.0,1.0,0.7956953333333334,3.0,2,"{""conic_solved"":3}"
panda,42e883f6eb049069f4259b4720600efa05b5cc8fde79e236999191795f917013,relative,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.5,1.0,0.528156,2.0,1,"{""relative_progress"":3}"
panda,42e883f6eb049069f4259b4720600efa05b5cc8fde79e236999191795f917013,fixed_qp1,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.5,1.0,0.5127186666666667,2.0,1,"{""fixed_budget"":3}"
panda,42e883f6eb049069f4259b4720600efa05b5cc8fde79e236999191795f917013,fixed_qp2,5cb20911d20ac2544ed1169b8d8bb09ba94aa6d810953cc518a2fc171cd2e271,multijoint_boundary,0.5,1.0,0.7100543333333333,3.0,2,"{""fixed_budget"":3}"
